# SRIM-2013 Electronic stopping power table for Z1=86
# Converted from a table provided by H.Hofsaess
# units of energy:         eV
# units of stopping power: eV A^2
#      \Z2 1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72      73      74      75      76      77      78      79      80      81      82      83      84      85      86      87      88      89      90      91      92      
# energy\  H       He      Li      Be      B       C       N       O       F       Ne      Na      Mg      Al      Si      P       S       Cl      Ar      K       Ca      Sc      Ti      V       Cr      Mn      Fe      Co      Ni      Cu      Zn      Ga      Ge      As      Se      Br      Kr      Rb      Sr      Y       Zr      Nb      Mo      Tc      Ru      Rh      Pd      Ag      Cd      In      Sn      Sb      Te      I       Xe      Cs      Ba      La      Ce      Pr      Nd      Pm      Sm      Eu      Gd      Tb      Dy      Ho      Er      Tm      Yb      Lu      Hf      Ta      W       Re      Os      Ir      Pt      Au      Hg      Tl      Pb      Bi      Po      At      Rn      Fr      Ra      Ac      Th      Pa      U       
   0.00    0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     
   10.0    1.660   2.022   2.591   5.294   6.288   8.056   5.314   4.377   4.962   4.944   9.010   11.04   10.30   9.849   10.77   8.475   2.552   6.049   7.643   7.699   11.83   10.82   11.54   8.944   8.530   9.365   8.551   8.830   8.444   7.957   8.537   11.00   12.70   11.13   3.820   5.588   13.98   13.99   14.20   11.10   16.50   15.53   14.01   9.948   8.667   13.21   13.05   12.13   10.04   16.69   14.75   11.95   15.67   4.560   18.09   18.61   19.14   15.87   14.27   14.87   15.02   13.19   12.74   18.90   14.97   12.64   10.26   10.75   13.72   10.41   12.10   10.45   13.39   12.46   11.06   6.991   8.218   11.29   10.53   8.153   9.442   14.54   14.16   18.24   18.47   17.73   20.53   19.71   13.39   12.93   16.47   13.26   
   11.0    1.741   2.121   2.718   5.552   6.595   8.449   5.573   4.591   5.204   5.185   9.449   11.58   10.81   10.33   11.30   8.889   2.676   6.344   8.016   8.074   12.41   11.34   12.10   9.381   8.947   9.823   8.968   9.261   8.856   8.345   8.954   11.53   13.32   11.67   4.007   5.860   14.67   14.67   14.89   11.64   17.31   16.29   14.69   10.43   9.090   13.85   13.69   12.72   10.53   17.50   15.47   12.54   16.44   4.782   18.98   19.51   20.07   16.64   14.97   15.60   15.75   13.84   13.36   19.82   15.70   13.26   10.76   11.28   14.39   10.91   12.69   10.96   14.05   13.07   11.60   7.333   8.619   11.84   11.04   8.551   9.902   15.25   14.85   19.13   19.37   18.59   21.53   20.67   14.04   13.56   17.28   13.91   
   12.0    1.818   2.215   2.839   5.799   6.888   8.825   5.821   4.795   5.435   5.416   9.869   12.10   11.29   10.79   11.80   9.284   2.795   6.626   8.372   8.433   12.96   11.85   12.64   9.798   9.345   10.26   9.367   9.673   9.250   8.716   9.352   12.05   13.92   12.19   4.185   6.121   15.32   15.33   15.55   12.16   18.08   17.02   15.35   10.90   9.494   14.47   14.29   13.29   10.99   18.28   16.16   13.09   17.17   4.995   19.82   20.38   20.97   17.38   15.63   16.29   16.45   14.45   13.95   20.70   16.40   13.85   11.24   11.78   15.03   11.40   13.26   11.45   14.67   13.65   12.11   7.659   9.002   12.37   11.53   8.932   10.34   15.92   15.51   19.98   20.23   19.42   22.49   21.59   14.67   14.17   18.05   14.52   
   13.0    1.893   2.306   2.955   6.036   7.170   9.185   6.058   4.990   5.657   5.637   10.27   12.59   11.75   11.23   12.28   9.663   2.909   6.897   8.714   8.778   13.49   12.33   13.16   10.20   9.726   10.68   9.749   10.07   9.627   9.072   9.734   12.54   14.48   12.69   4.356   6.371   15.94   15.95   16.19   12.65   18.82   17.71   15.97   11.34   9.882   15.06   14.88   13.83   11.44   19.03   16.82   13.63   17.87   5.199   20.63   21.21   21.82   18.09   16.27   16.96   17.12   15.04   14.52   21.55   17.07   14.42   11.70   12.26   15.64   11.86   13.80   11.91   15.27   14.21   12.61   7.971   9.370   12.87   12.00   9.296   10.77   16.57   16.14   20.80   21.05   20.21   23.40   22.47   15.27   14.75   18.78   15.12   
   14.0    1.964   2.393   3.066   6.263   7.440   9.532   6.287   5.179   5.871   5.850   10.66   13.07   12.19   11.65   12.75   10.03   3.019   7.157   9.043   9.109   14.00   12.80   13.65   10.58   10.09   11.08   10.12   10.45   9.991   9.414   10.10   13.01   15.03   13.16   4.520   6.612   16.54   16.55   16.80   13.13   19.53   18.38   16.58   11.77   10.25   15.62   15.44   14.35   11.87   19.74   17.45   14.14   18.54   5.395   21.41   22.02   22.65   18.78   16.89   17.60   17.77   15.61   15.07   22.36   17.71   14.96   12.14   12.72   16.24   12.31   14.32   12.36   15.85   14.75   13.09   8.272   9.723   13.36   12.45   9.647   11.17   17.20   16.75   21.58   21.85   20.97   24.29   23.32   15.84   15.30   19.49   15.69   
   15.0    2.033   2.477   3.174   6.483   7.701   9.866   6.508   5.361   6.077   6.055   11.03   13.52   12.62   12.06   13.19   10.38   3.125   7.409   9.360   9.429   14.49   13.25   14.13   10.95   10.45   11.47   10.47   10.81   10.34   9.745   10.46   13.47   15.56   13.63   4.679   6.844   17.13   17.14   17.39   13.59   20.21   19.02   17.16   12.18   10.61   16.17   15.98   14.85   12.29   20.44   18.06   14.64   19.20   5.584   22.16   22.79   23.44   19.44   17.48   18.22   18.39   16.16   15.60   23.14   18.33   15.49   12.57   13.17   16.81   12.74   14.82   12.80   16.40   15.27   13.54   8.563   10.06   13.83   12.89   9.986   11.56   17.80   17.34   22.34   22.62   21.71   25.14   24.14   16.40   15.84   20.18   16.24   
   16.0    2.100   2.558   3.278   6.696   7.954   10.19   6.721   5.536   6.276   6.254   11.40   13.97   13.03   12.46   13.63   10.72   3.228   7.652   9.667   9.738   14.97   13.68   14.60   11.31   10.79   11.85   10.82   11.17   10.68   10.06   10.80   13.91   16.07   14.07   4.832   7.068   17.69   17.70   17.96   14.04   20.88   19.65   17.72   12.58   10.96   16.70   16.51   15.34   12.69   21.11   18.66   15.12   19.82   5.767   22.89   23.54   24.21   20.07   18.05   18.81   19.00   16.69   16.11   23.90   18.93   15.99   12.98   13.60   17.36   13.16   15.31   13.22   16.94   15.77   13.99   8.843   10.39   14.28   13.31   10.31   11.94   18.39   17.90   23.07   23.36   22.42   25.96   24.93   16.94   16.36   20.84   16.77   
   17.0    2.164   2.637   3.379   6.902   8.199   10.50   6.928   5.707   6.469   6.446   11.75   14.40   13.44   12.84   14.05   11.05   3.327   7.887   9.965   10.04   15.43   14.10   15.05   11.66   11.12   12.21   11.15   11.51   11.01   10.37   11.13   14.34   16.56   14.51   4.981   7.286   18.23   18.24   18.51   14.47   21.52   20.25   18.27   12.97   11.30   17.22   17.01   15.81   13.08   21.76   19.23   15.59   20.44   5.945   23.59   24.26   24.95   20.69   18.61   19.39   19.58   17.20   16.61   24.64   19.52   16.49   13.38   14.02   17.89   13.57   15.78   13.62   17.46   16.25   14.42   9.116   10.71   14.72   13.72   10.63   12.31   18.95   18.46   23.78   24.08   23.11   26.76   25.70   17.46   16.86   21.48   17.29   
   18.0    2.227   2.713   3.477   7.102   8.436   10.81   7.129   5.872   6.657   6.633   12.09   14.81   13.82   13.21   14.45   11.37   3.424   8.116   10.25   10.33   15.87   14.51   15.48   12.00   11.44   12.57   11.47   11.85   11.33   10.68   11.45   14.75   17.04   14.93   5.125   7.497   18.76   18.77   19.05   14.89   22.14   20.84   18.80   13.35   11.63   17.72   17.51   16.27   13.46   22.39   19.79   16.04   21.03   6.117   24.27   24.96   25.68   21.29   19.15   19.95   20.15   17.70   17.09   25.35   20.08   16.96   13.77   14.42   18.41   13.96   16.23   14.02   17.97   16.72   14.84   9.380   11.03   15.15   14.12   10.94   12.67   19.50   18.99   24.47   24.78   23.78   27.54   26.45   17.96   17.35   22.10   17.79   
