# SRIM-2013 Electronic stopping power table for Z1=90
# Converted from a table provided by H.Hofsaess
# units of energy:         eV
# units of stopping power: eV A^2
#      \Z2 1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72      73      74      75      76      77      78      79      80      81      82      83      84      85      86      87      88      89      90      91      92      
# energy\  H       He      Li      Be      B       C       N       O       F       Ne      Na      Mg      Al      Si      P       S       Cl      Ar      K       Ca      Sc      Ti      V       Cr      Mn      Fe      Co      Ni      Cu      Zn      Ga      Ge      As      Se      Br      Kr      Rb      Sr      Y       Zr      Nb      Mo      Tc      Ru      Rh      Pd      Ag      Cd      In      Sn      Sb      Te      I       Xe      Cs      Ba      La      Ce      Pr      Nd      Pm      Sm      Eu      Gd      Tb      Dy      Ho      Er      Tm      Yb      Lu      Hf      Ta      W       Re      Os      Ir      Pt      Au      Hg      Tl      Pb      Bi      Po      At      Rn      Fr      Ra      Ac      Th      Pa      U       
   0.00    0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     
   10.0    1.540   1.876   2.404   4.910   5.832   7.472   4.929   4.060   4.602   4.586   8.357   10.24   9.557   9.135   9.992   7.861   2.367   5.611   7.089   7.141   10.97   10.03   10.70   8.296   7.912   8.687   7.931   8.190   7.832   7.380   7.918   10.20   11.78   10.32   3.543   5.183   12.97   12.98   13.17   10.29   15.31   14.41   13.00   9.227   8.039   12.25   12.10   11.25   9.308   15.48   13.68   11.09   14.54   4.229   16.78   17.26   17.75   14.72   13.24   13.80   13.93   12.24   11.81   17.53   13.88   11.73   9.517   9.972   12.73   9.652   11.22   9.692   12.42   11.56   10.26   6.485   7.622   10.47   9.763   7.563   8.757   13.48   13.13   16.92   17.13   16.44   19.04   18.28   12.42   12.00   15.28   12.30   
   11.0    1.615   1.967   2.521   5.149   6.117   7.837   5.169   4.258   4.827   4.809   8.764   10.74   10.02   9.581   10.48   8.245   2.482   5.885   7.435   7.489   11.51   10.52   11.23   8.701   8.298   9.111   8.318   8.590   8.214   7.740   8.305   10.70   12.36   10.82   3.716   5.436   13.60   13.61   13.81   10.80   16.05   15.11   13.63   9.678   8.431   12.85   12.69   11.80   9.763   16.23   14.35   11.63   15.25   4.435   17.60   18.10   18.62   15.44   13.88   14.47   14.61   12.83   12.39   18.38   14.56   12.30   9.982   10.46   13.35   10.12   11.77   10.17   13.03   12.13   10.76   6.801   7.994   10.98   10.24   7.932   9.185   14.14   13.77   17.74   17.96   17.24   19.97   19.18   13.02   12.58   16.03   12.90   
   12.0    1.686   2.055   2.633   5.378   6.389   8.185   5.399   4.447   5.041   5.023   9.154   11.22   10.47   10.01   10.95   8.611   2.593   6.146   7.765   7.822   12.02   10.99   11.72   9.088   8.667   9.516   8.688   8.972   8.579   8.084   8.674   11.17   12.91   11.30   3.881   5.677   14.21   14.22   14.42   11.28   16.77   15.78   14.24   10.11   8.806   13.42   13.26   12.32   10.20   16.95   14.99   12.15   15.92   4.633   18.38   18.90   19.45   16.12   14.50   15.11   15.26   13.40   12.94   19.20   15.21   12.85   10.43   10.92   13.94   10.57   12.29   10.62   13.61   12.67   11.24   7.104   8.350   11.47   10.70   8.284   9.593   14.77   14.38   18.53   18.76   18.01   20.86   20.03   13.60   13.14   16.74   13.47   
   13.0    1.755   2.139   2.740   5.598   6.650   8.519   5.619   4.629   5.247   5.228   9.528   11.68   10.90   10.42   11.39   8.963   2.699   6.397   8.082   8.142   12.51   11.44   12.20   9.459   9.021   9.904   9.043   9.338   8.930   8.415   9.028   11.63   13.43   11.77   4.040   5.909   14.79   14.80   15.01   11.74   17.45   16.43   14.82   10.52   9.166   13.97   13.80   12.83   10.61   17.65   15.60   12.64   16.57   4.822   19.13   19.68   20.24   16.78   15.09   15.73   15.88   13.95   13.47   19.98   15.83   13.37   10.85   11.37   14.51   11.00   12.80   11.05   14.16   13.18   11.70   7.394   8.691   11.94   11.13   8.623   9.985   15.37   14.97   19.29   19.53   18.75   21.71   20.85   14.16   13.68   17.42   14.02   
   14.0    1.822   2.220   2.844   5.809   6.901   8.841   5.832   4.804   5.445   5.426   9.888   12.12   11.31   10.81   11.82   9.301   2.800   6.639   8.387   8.449   12.99   11.87   12.66   9.816   9.362   10.28   9.384   9.690   9.267   8.732   9.369   12.07   13.94   12.21   4.192   6.132   15.35   15.35   15.58   12.18   18.11   17.05   15.38   10.92   9.512   14.49   14.32   13.31   11.01   18.31   16.19   13.12   17.20   5.004   19.86   20.42   21.00   17.42   15.66   16.32   16.48   14.48   13.98   20.74   16.43   13.88   11.26   11.80   15.06   11.42   13.28   11.47   14.70   13.68   12.14   7.673   9.019   12.39   11.55   8.948   10.36   15.95   15.53   20.02   20.27   19.45   22.53   21.63   14.69   14.19   18.08   14.55   
   15.0    1.885   2.297   2.944   6.013   7.143   9.151   6.036   4.972   5.636   5.616   10.23   12.54   11.71   11.19   12.24   9.628   2.899   6.872   8.682   8.745   13.44   12.29   13.11   10.16   9.690   10.64   9.714   10.03   9.592   9.039   9.698   12.49   14.43   12.64   4.340   6.348   15.88   15.89   16.13   12.61   18.75   17.64   15.92   11.30   9.845   15.00   14.82   13.78   11.40   18.96   16.75   13.58   17.80   5.180   20.55   21.14   21.74   18.03   16.21   16.90   17.06   14.99   14.47   21.47   17.00   14.36   11.66   12.21   15.59   11.82   13.75   11.87   15.21   14.16   12.56   7.942   9.335   12.83   11.96   9.262   10.73   16.51   16.08   20.72   20.98   20.14   23.32   22.39   15.21   14.69   18.72   15.06   
   16.0    1.947   2.373   3.040   6.211   7.377   9.451   6.234   5.135   5.821   5.800   10.57   12.96   12.09   11.56   12.64   9.944   2.994   7.097   8.967   9.032   13.88   12.69   13.54   10.49   10.01   10.99   10.03   10.36   9.906   9.335   10.02   12.90   14.90   13.05   4.482   6.556   16.41   16.41   16.66   13.02   19.36   18.22   16.44   11.67   10.17   15.49   15.31   14.23   11.77   19.58   17.30   14.02   18.39   5.349   21.23   21.83   22.45   18.62   16.74   17.45   17.62   15.48   14.94   22.17   17.56   14.83   12.04   12.61   16.10   12.21   14.20   12.26   15.71   14.62   12.98   8.202   9.641   13.25   12.35   9.566   11.08   17.05   16.61   21.40   21.67   20.80   24.08   23.13   15.71   15.17   19.33   15.56   
   17.0    2.007   2.446   3.134   6.402   7.605   9.742   6.426   5.293   6.000   5.979   10.90   13.35   12.46   11.91   13.03   10.25   3.086   7.315   9.242   9.310   14.31   13.08   13.96   10.82   10.32   11.33   10.34   10.68   10.21   9.622   10.32   13.30   15.36   13.46   4.620   6.758   16.91   16.92   17.17   13.42   19.96   18.78   16.94   12.03   10.48   15.97   15.78   14.67   12.14   20.18   17.84   14.46   18.95   5.514   21.88   22.50   23.15   19.19   17.26   17.99   18.16   15.95   15.40   22.85   18.10   15.29   12.41   13.00   16.59   12.58   14.63   12.64   16.20   15.07   13.37   8.455   9.938   13.65   12.73   9.860   11.42   17.58   17.12   22.06   22.33   21.44   24.82   23.84   16.19   15.64   19.92   16.03   
   18.0    2.065   2.517   3.225   6.587   7.825   10.02   6.612   5.447   6.174   6.152   11.21   13.74   12.82   12.26   13.41   10.55   3.175   7.527   9.510   9.580   14.72   13.46   14.36   11.13   10.62   11.65   10.64   10.99   10.51   9.901   10.62   13.68   15.81   13.85   4.754   6.953   17.40   17.41   17.67   13.81   20.54   19.33   17.44   12.38   10.79   16.43   16.24   15.09   12.49   20.77   18.35   14.87   19.50   5.674   22.52   23.15   23.82   19.75   17.76   18.51   18.69   16.42   15.85   23.52   18.63   15.73   12.77   13.38   17.07   12.95   15.06   13.00   16.67   15.51   13.76   8.700   10.23   14.05   13.10   10.15   11.75   18.09   17.61   22.70   22.98   22.06   25.54   24.53   16.66   16.09   20.50   16.50   
