# SRIM-2013 Electronic stopping power table for Z1=87
# Converted from a table provided by H.Hofsaess
# units of energy:         eV
# units of stopping power: eV A^2
#      \Z2 1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72      73      74      75      76      77      78      79      80      81      82      83      84      85      86      87      88      89      90      91      92      
# energy\  H       He      Li      Be      B       C       N       O       F       Ne      Na      Mg      Al      Si      P       S       Cl      Ar      K       Ca      Sc      Ti      V       Cr      Mn      Fe      Co      Ni      Cu      Zn      Ga      Ge      As      Se      Br      Kr      Rb      Sr      Y       Zr      Nb      Mo      Tc      Ru      Rh      Pd      Ag      Cd      In      Sn      Sb      Te      I       Xe      Cs      Ba      La      Ce      Pr      Nd      Pm      Sm      Eu      Gd      Tb      Dy      Ho      Er      Tm      Yb      Lu      Hf      Ta      W       Re      Os      Ir      Pt      Au      Hg      Tl      Pb      Bi      Po      At      Rn      Fr      Ra      Ac      Th      Pa      U       
   0.00    0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     
   10.0    1.586   1.932   2.475   5.057   6.007   7.696   5.076   4.181   4.740   4.723   8.607   10.55   9.844   9.409   10.29   8.096   2.438   5.779   7.301   7.354   11.30   10.33   11.02   8.544   8.149   8.947   8.169   8.435   8.066   7.601   8.155   10.51   12.14   10.63   3.649   5.338   13.36   13.37   13.56   10.60   15.77   14.84   13.38   9.504   8.279   12.61   12.46   11.59   9.587   15.94   14.09   11.42   14.97   4.356   17.28   17.77   18.28   15.16   13.63   14.21   14.35   12.60   12.17   18.05   14.30   12.08   9.802   10.27   13.11   9.941   11.56   9.982   12.79   11.91   10.56   6.679   7.850   10.79   10.06   7.789   9.019   13.89   13.52   17.42   17.64   16.93   19.61   18.83   12.79   12.36   15.74   12.67   
   11.0    1.663   2.026   2.596   5.304   6.300   8.071   5.324   4.385   4.971   4.953   9.027   11.06   10.32   9.868   10.79   8.492   2.557   6.061   7.657   7.713   11.85   10.84   11.56   8.961   8.547   9.383   8.567   8.847   8.460   7.972   8.553   11.02   12.73   11.15   3.827   5.598   14.01   14.02   14.22   11.12   16.53   15.56   14.04   9.967   8.683   13.23   13.07   12.15   10.05   16.72   14.78   11.98   15.70   4.568   18.13   18.64   19.18   15.90   14.30   14.90   15.05   13.22   12.76   18.93   15.00   12.67   10.28   10.77   13.75   10.43   12.12   10.47   13.42   12.49   11.08   7.005   8.233   11.31   10.55   8.169   9.460   14.56   14.18   18.27   18.50   17.76   20.57   19.75   13.41   12.96   16.51   13.28   
   12.0    1.737   2.116   2.712   5.539   6.580   8.430   5.561   4.580   5.192   5.174   9.428   11.56   10.78   10.31   11.27   8.869   2.670   6.330   7.998   8.056   12.38   11.32   12.08   9.360   8.927   9.801   8.948   9.240   8.836   8.326   8.934   11.51   13.29   11.64   3.998   5.847   14.63   14.64   14.86   11.61   17.27   16.25   14.66   10.41   9.069   13.82   13.65   12.69   10.50   17.46   15.43   12.51   16.40   4.771   18.93   19.47   20.03   16.61   14.93   15.56   15.71   13.81   13.33   19.78   15.66   13.23   10.74   11.25   14.36   10.89   12.66   10.94   14.02   13.04   11.57   7.316   8.600   11.81   11.02   8.532   9.880   15.21   14.81   19.09   19.32   18.55   21.48   20.63   14.01   13.53   17.24   13.87   
   13.0    1.808   2.203   2.822   5.766   6.849   8.774   5.788   4.767   5.404   5.385   9.813   12.03   11.22   10.73   11.73   9.231   2.779   6.589   8.324   8.385   12.89   11.78   12.57   9.742   9.291   10.20   9.314   9.617   9.197   8.666   9.298   11.98   13.84   12.12   4.161   6.086   15.23   15.24   15.46   12.09   17.98   16.92   15.26   10.84   9.440   14.38   14.21   13.21   10.93   18.18   16.06   13.02   17.07   4.966   19.71   20.27   20.85   17.29   15.54   16.20   16.36   14.37   13.87   20.58   16.30   13.77   11.18   11.71   14.95   11.33   13.18   11.38   14.59   13.58   12.05   7.615   8.951   12.30   11.47   8.881   10.28   15.83   15.42   19.87   20.11   19.31   22.36   21.47   14.58   14.09   17.94   14.44   
   14.0    1.876   2.286   2.929   5.983   7.108   9.106   6.006   4.947   5.608   5.588   10.18   12.48   11.65   11.13   12.18   9.580   2.884   6.837   8.638   8.702   13.37   12.22   13.04   10.11   9.642   10.59   9.665   9.980   9.544   8.993   9.649   12.43   14.36   12.58   4.318   6.316   15.80   15.81   16.05   12.54   18.65   17.56   15.84   11.24   9.796   14.93   14.75   13.71   11.34   18.86   16.67   13.51   17.72   5.154   20.45   21.03   21.63   17.94   16.13   16.81   16.97   14.91   14.40   21.36   16.92   14.29   11.60   12.15   15.51   11.76   13.68   11.81   15.14   14.09   12.50   7.902   9.289   12.76   11.90   9.216   10.67   16.43   16.00   20.62   20.87   20.04   23.20   22.28   15.13   14.62   18.62   14.99   
   15.0    1.942   2.366   3.032   6.193   7.357   9.425   6.217   5.121   5.805   5.784   10.54   12.92   12.06   11.52   12.60   9.916   2.986   7.077   8.942   9.007   13.84   12.65   13.50   10.46   9.980   10.96   10.00   10.33   9.879   9.309   9.988   12.87   14.86   13.02   4.469   6.538   16.36   16.37   16.61   12.98   19.31   18.17   16.39   11.64   10.14   15.45   15.27   14.19   11.74   19.52   17.26   13.99   18.34   5.335   21.17   21.77   22.39   18.57   16.70   17.40   17.57   15.43   14.90   22.11   17.51   14.79   12.00   12.58   16.05   12.18   14.16   12.23   15.67   14.58   12.94   8.180   9.615   13.21   12.32   9.539   11.05   17.01   16.56   21.34   21.61   20.74   24.02   23.06   15.66   15.13   19.28   15.51   
   16.0    2.006   2.444   3.131   6.396   7.598   9.734   6.421   5.289   5.995   5.974   10.89   13.34   12.45   11.90   13.02   10.24   3.083   7.309   9.235   9.303   14.30   13.07   13.94   10.81   10.31   11.32   10.33   10.67   10.20   9.614   10.32   13.29   15.35   13.44   4.616   6.752   16.90   16.91   17.15   13.41   19.94   18.77   16.93   12.02   10.47   15.96   15.77   14.66   12.13   20.16   17.82   14.44   18.94   5.509   21.86   22.48   23.13   19.18   17.25   17.97   18.15   15.94   15.39   22.83   18.09   15.28   12.40   12.99   16.58   12.57   14.62   12.63   16.18   15.06   13.36   8.448   9.930   13.64   12.72   9.852   11.41   17.56   17.10   22.04   22.31   21.42   24.80   23.82   16.18   15.63   19.91   16.02   
   17.0    2.068   2.519   3.228   6.593   7.832   10.03   6.618   5.452   6.180   6.158   11.22   13.75   12.83   12.27   13.42   10.56   3.178   7.534   9.519   9.589   14.74   13.47   14.37   11.14   10.62   11.67   10.65   11.00   10.52   9.910   10.63   13.70   15.82   13.86   4.758   6.960   17.42   17.43   17.68   13.82   20.56   19.35   17.45   12.39   10.79   16.45   16.25   15.11   12.50   20.78   18.37   14.89   19.52   5.679   22.54   23.17   23.84   19.77   17.78   18.52   18.70   16.43   15.86   23.54   18.64   15.75   12.78   13.39   17.09   12.96   15.07   13.02   16.68   15.53   13.77   8.708   10.24   14.06   13.11   10.16   11.76   18.10   17.63   22.72   23.00   22.08   25.57   24.55   16.68   16.11   20.52   16.51   
   18.0    2.127   2.592   3.321   6.784   8.059   10.32   6.810   5.610   6.359   6.336   11.55   14.15   13.21   12.62   13.81   10.86   3.270   7.753   9.795   9.867   15.16   13.86   14.79   11.46   10.93   12.00   10.96   11.32   10.82   10.20   10.94   14.09   16.28   14.26   4.896   7.162   17.92   17.93   18.20   14.22   21.15   19.91   17.96   12.75   11.11   16.92   16.72   15.54   12.86   21.39   18.90   15.32   20.09   5.844   23.19   23.85   24.53   20.34   18.29   19.06   19.25   16.91   16.32   24.22   19.18   16.20   13.15   13.78   17.59   13.34   15.51   13.39   17.17   15.98   14.17   8.960   10.53   14.47   13.49   10.45   12.10   18.63   18.14   23.38   23.67   22.72   26.31   25.26   17.16   16.58   21.11   16.99   
