# SRIM-2013 Electronic stopping power table for Z1=91
# Converted from a table provided by H.Hofsaess
# units of energy:         eV
# units of stopping power: eV A^2
#      \Z2 1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72      73      74      75      76      77      78      79      80      81      82      83      84      85      86      87      88      89      90      91      92      
# energy\  H       He      Li      Be      B       C       N       O       F       Ne      Na      Mg      Al      Si      P       S       Cl      Ar      K       Ca      Sc      Ti      V       Cr      Mn      Fe      Co      Ni      Cu      Zn      Ga      Ge      As      Se      Br      Kr      Rb      Sr      Y       Zr      Nb      Mo      Tc      Ru      Rh      Pd      Ag      Cd      In      Sn      Sb      Te      I       Xe      Cs      Ba      La      Ce      Pr      Nd      Pm      Sm      Eu      Gd      Tb      Dy      Ho      Er      Tm      Yb      Lu      Hf      Ta      W       Re      Os      Ir      Pt      Au      Hg      Tl      Pb      Bi      Po      At      Rn      Fr      Ra      Ac      Th      Pa      U       
   0.00    0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     
   10.0    1.607   1.958   2.508   5.124   6.087   7.798   5.144   4.237   4.803   4.786   8.721   10.69   9.975   9.534   10.43   8.204   2.470   5.855   7.398   7.452   11.45   10.47   11.17   8.658   8.257   9.066   8.277   8.547   8.173   7.702   8.264   10.65   12.30   10.77   3.698   5.409   13.54   13.54   13.74   10.74   15.97   15.04   13.56   9.630   8.389   12.78   12.63   11.74   9.714   16.15   14.28   11.57   15.17   4.414   17.51   18.01   18.53   15.36   13.81   14.40   14.54   12.77   12.33   18.29   14.49   12.24   9.932   10.41   13.28   10.07   11.71   10.12   12.96   12.07   10.71   6.768   7.955   10.93   10.19   7.893   9.139   14.07   13.70   17.66   17.88   17.16   19.87   19.08   12.96   12.52   15.95   12.83   
   11.0    1.685   2.053   2.631   5.374   6.384   8.179   5.395   4.444   5.037   5.019   9.147   11.21   10.46   9.999   10.94   8.605   2.591   6.141   7.759   7.816   12.01   10.98   11.72   9.080   8.660   9.508   8.681   8.964   8.572   8.078   8.667   11.16   12.90   11.30   3.878   5.673   14.20   14.20   14.41   11.27   16.75   15.77   14.22   10.10   8.799   13.41   13.25   12.31   10.19   16.94   14.97   12.14   15.91   4.629   18.37   18.89   19.43   16.11   14.49   15.10   15.25   13.39   12.93   19.19   15.20   12.84   10.42   10.92   13.93   10.56   12.29   10.61   13.60   12.65   11.23   7.098   8.343   11.46   10.69   8.278   9.585   14.76   14.37   18.52   18.75   18.00   20.84   20.01   13.59   13.13   16.73   13.46   
   12.0    1.760   2.145   2.748   5.613   6.668   8.542   5.635   4.641   5.261   5.243   9.554   11.71   10.93   10.44   11.42   8.987   2.706   6.414   8.104   8.164   12.55   11.47   12.24   9.484   9.045   9.931   9.067   9.363   8.954   8.437   9.052   11.66   13.47   11.80   4.051   5.925   14.83   14.84   15.05   11.77   17.50   16.47   14.86   10.55   9.190   14.00   13.84   12.86   10.64   17.69   15.64   12.68   16.62   4.835   19.19   19.73   20.29   16.83   15.13   15.77   15.92   13.99   13.51   20.04   15.87   13.41   10.88   11.40   14.55   11.03   12.83   11.08   14.20   13.22   11.73   7.413   8.714   11.97   11.16   8.646   10.01   15.41   15.01   19.34   19.58   18.80   21.77   20.90   14.20   13.71   17.47   14.06   
   13.0    1.832   2.232   2.860   5.842   6.940   8.891   5.865   4.831   5.476   5.457   9.944   12.19   11.37   10.87   11.89   9.354   2.816   6.676   8.435   8.497   13.06   11.94   12.74   9.871   9.415   10.34   9.437   9.745   9.319   8.782   9.422   12.14   14.02   12.28   4.216   6.167   15.43   15.44   15.67   12.25   18.21   17.14   15.46   10.98   9.565   14.57   14.40   13.39   11.08   18.42   16.28   13.19   17.30   5.032   19.97   20.54   21.12   17.52   15.75   16.42   16.57   14.56   14.06   20.86   16.52   13.95   11.32   11.87   15.14   11.49   13.36   11.53   14.78   13.76   12.21   7.716   9.070   12.46   11.62   8.999   10.42   16.04   15.62   20.13   20.38   19.57   22.65   21.76   14.78   14.27   18.18   14.63   
   14.0    1.901   2.316   2.968   6.063   7.202   9.227   6.086   5.013   5.683   5.663   10.32   12.65   11.80   11.28   12.34   9.707   2.923   6.928   8.753   8.818   13.55   12.39   13.22   10.24   9.770   10.73   9.794   10.11   9.671   9.113   9.778   12.60   14.55   12.74   4.375   6.400   16.02   16.02   16.26   12.71   18.90   17.79   16.05   11.39   9.927   15.12   14.94   13.89   11.49   19.11   16.89   13.69   17.95   5.222   20.72   21.31   21.92   18.18   16.34   17.03   17.20   15.11   14.59   21.64   17.14   14.48   11.75   12.31   15.72   11.92   13.86   11.97   15.34   14.28   12.67   8.007   9.412   12.93   12.06   9.339   10.81   16.65   16.21   20.89   21.15   20.30   23.51   22.58   15.33   14.81   18.87   15.19   
   15.0    1.968   2.398   3.072   6.276   7.455   9.551   6.300   5.189   5.882   5.861   10.68   13.09   12.22   11.68   12.77   10.05   3.025   7.171   9.061   9.127   14.03   12.82   13.68   10.60   10.11   11.10   10.14   10.47   10.01   9.433   10.12   13.04   15.06   13.19   4.529   6.625   16.58   16.59   16.83   13.16   19.57   18.41   16.61   11.79   10.27   15.66   15.47   14.38   11.90   19.78   17.49   14.17   18.58   5.406   21.45   22.06   22.69   18.81   16.92   17.63   17.80   15.64   15.10   22.40   17.74   14.99   12.16   12.75   16.27   12.34   14.35   12.39   15.88   14.78   13.11   8.289   9.743   13.39   12.48   9.666   11.19   17.23   16.78   21.62   21.89   21.02   24.34   23.37   15.87   15.33   19.53   15.72   
   16.0    2.032   2.476   3.173   6.482   7.699   9.864   6.506   5.359   6.075   6.054   11.03   13.52   12.62   12.06   13.19   10.38   3.124   7.407   9.358   9.426   14.49   13.24   14.13   10.95   10.44   11.47   10.47   10.81   10.34   9.742   10.45   13.47   15.56   13.62   4.677   6.842   17.12   17.13   17.38   13.59   20.21   19.02   17.16   12.18   10.61   16.17   15.98   14.85   12.29   20.43   18.06   14.64   19.19   5.583   22.15   22.78   23.43   19.43   17.47   18.21   18.39   16.15   15.60   23.14   18.33   15.48   12.56   13.16   16.80   12.74   14.82   12.79   16.40   15.26   13.54   8.560   10.06   13.82   12.89   9.983   11.56   17.80   17.33   22.33   22.61   21.71   25.13   24.14   16.39   15.84   20.17   16.23   
   17.0    2.095   2.553   3.271   6.681   7.936   10.17   6.706   5.524   6.262   6.240   11.37   13.94   13.01   12.43   13.60   10.70   3.221   7.635   9.646   9.717   14.93   13.65   14.56   11.29   10.77   11.82   10.79   11.14   10.66   10.04   10.77   13.88   16.03   14.04   4.821   7.052   17.65   17.66   17.92   14.01   20.83   19.60   17.68   12.56   10.94   16.67   16.47   15.31   12.67   21.06   18.62   15.09   19.78   5.755   22.84   23.48   24.16   20.03   18.01   18.77   18.95   16.65   16.08   23.85   18.89   15.96   12.95   13.57   17.32   13.13   15.27   13.19   16.90   15.73   13.96   8.824   10.37   14.25   13.29   10.29   11.92   18.35   17.87   23.02   23.31   22.37   25.91   24.88   16.90   16.32   20.79   16.73   
   18.0    2.156   2.627   3.365   6.875   8.166   10.46   6.901   5.684   6.444   6.421   11.70   14.34   13.38   12.79   13.99   11.01   3.314   7.856   9.925   9.998   15.37   14.05   14.99   11.62   11.08   12.16   11.11   11.47   10.97   10.33   11.09   14.28   16.50   14.45   4.961   7.257   18.16   18.17   18.44   14.41   21.43   20.17   18.20   12.92   11.26   17.15   16.95   15.75   13.03   21.67   19.15   15.52   20.35   5.921   23.50   24.16   24.86   20.61   18.53   19.32   19.50   17.13   16.54   24.54   19.44   16.42   13.33   13.96   17.82   13.51   15.72   13.57   17.39   16.19   14.36   9.080   10.67   14.66   13.67   10.59   12.26   18.88   18.38   23.69   23.98   23.02   26.66   25.60   17.39   16.80   21.40   17.22   
