# SRIM-2013 Electronic stopping power table for Z1=60
# Converted from a table provided by H.Hofsaess
# units of energy:         eV
# units of stopping power: eV A^2
#      \Z2 1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72      73      74      75      76      77      78      79      80      81      82      83      84      85      86      87      88      89      90      91      92      
# energy\  H       He      Li      Be      B       C       N       O       F       Ne      Na      Mg      Al      Si      P       S       Cl      Ar      K       Ca      Sc      Ti      V       Cr      Mn      Fe      Co      Ni      Cu      Zn      Ga      Ge      As      Se      Br      Kr      Rb      Sr      Y       Zr      Nb      Mo      Tc      Ru      Rh      Pd      Ag      Cd      In      Sn      Sb      Te      I       Xe      Cs      Ba      La      Ce      Pr      Nd      Pm      Sm      Eu      Gd      Tb      Dy      Ho      Er      Tm      Yb      Lu      Hf      Ta      W       Re      Os      Ir      Pt      Au      Hg      Tl      Pb      Bi      Po      At      Rn      Fr      Ra      Ac      Th      Pa      U       
   0.00    0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     
   10.0    1.417   1.713   2.194   4.482   5.325   6.821   4.499   3.706   4.201   4.186   7.629   9.350   8.725   8.340   9.122   7.177   2.161   5.122   6.471   6.519   10.02   9.158   9.771   7.574   7.223   7.930   7.241   7.477   7.150   6.737   7.229   9.312   10.76   9.421   3.235   4.732   11.84   11.85   12.02   9.397   13.97   13.15   11.86   8.424   7.339   11.18   11.05   10.27   8.498   14.13   12.49   10.12   13.27   3.861   15.32   15.76   16.21   13.44   12.18   12.59   12.72   11.17   10.79   16.00   12.67   10.71   8.688   9.104   11.62   8.812   10.25   8.848   11.34   10.55   9.365   5.920   6.959   9.560   8.913   6.904   7.995   12.31   11.99   15.44   15.64   15.01   17.38   16.69   11.34   10.95   13.95   11.23   
   11.0    1.486   1.796   2.301   4.701   5.584   7.154   4.719   3.887   4.406   4.391   8.001   9.807   9.151   8.747   9.567   7.527   2.266   5.372   6.787   6.837   10.51   9.605   10.25   7.943   7.576   8.317   7.594   7.842   7.499   7.066   7.582   9.767   11.28   9.881   3.393   4.962   12.42   12.43   12.61   9.856   14.66   13.79   12.44   8.835   7.697   11.73   11.59   10.77   8.913   14.82   13.10   10.62   13.92   4.049   16.07   16.52   17.00   14.09   12.78   13.21   13.34   11.72   11.31   16.78   13.29   11.23   9.112   9.548   12.19   9.242   10.75   9.280   11.89   11.07   9.822   6.209   7.298   10.03   9.348   7.241   8.385   12.91   12.57   16.20   16.40   15.74   18.23   17.51   11.89   11.49   14.63   11.78   
   12.0    1.552   1.876   2.404   4.910   5.833   7.473   4.929   4.060   4.602   4.586   8.357   10.24   9.558   9.136   9.993   7.862   2.367   5.611   7.089   7.141   10.98   10.03   10.70   8.296   7.913   8.687   7.932   8.190   7.832   7.381   7.919   10.20   11.78   10.32   3.543   5.183   12.97   12.98   13.17   10.29   15.31   14.41   13.00   9.228   8.039   12.25   12.10   11.25   9.309   15.48   13.68   11.09   14.54   4.229   16.78   17.26   17.75   14.72   13.35   13.80   13.93   12.24   11.81   17.53   13.88   11.73   9.518   9.973   12.73   9.653   11.22   9.693   12.42   11.56   10.26   6.485   7.623   10.47   9.764   7.563   8.758   13.48   13.13   16.92   17.13   16.44   19.04   18.28   12.42   12.00   15.28   12.30   
   13.0    1.616   1.953   2.502   5.111   6.071   7.778   5.130   4.226   4.790   4.773   8.698   10.66   9.948   9.509   10.40   8.183   2.464   5.840   7.379   7.433   11.42   10.44   11.14   8.635   8.236   9.042   8.256   8.525   8.152   7.682   8.242   10.62   12.27   10.74   3.688   5.395   13.50   13.51   13.71   10.71   15.93   15.00   13.53   9.605   8.367   12.75   12.60   11.71   9.689   16.11   14.24   11.54   15.13   4.402   17.47   17.96   18.48   15.32   13.89   14.36   14.50   12.74   12.30   18.24   14.45   12.21   9.906   10.38   13.25   10.05   11.68   10.09   12.93   12.03   10.68   6.750   7.934   10.90   10.16   7.872   9.115   14.03   13.67   17.61   17.83   17.11   19.82   19.03   12.93   12.49   15.91   12.80   
   14.0    1.677   2.026   2.596   5.304   6.300   8.071   5.324   4.385   4.971   4.953   9.027   11.06   10.32   9.868   10.79   8.492   2.557   6.061   7.657   7.713   11.85   10.84   11.56   8.961   8.547   9.383   8.567   8.847   8.460   7.972   8.553   11.02   12.73   11.15   3.827   5.598   14.01   14.02   14.22   11.12   16.53   15.56   14.04   9.967   8.683   13.23   13.07   12.15   10.05   16.72   14.78   11.98   15.70   4.568   18.13   18.64   19.18   15.90   14.42   14.90   15.05   13.22   12.76   18.93   15.00   12.67   10.28   10.77   13.75   10.43   12.12   10.47   13.42   12.49   11.08   7.005   8.233   11.31   10.55   8.169   9.460   14.56   14.18   18.27   18.50   17.76   20.57   19.75   13.41   12.96   16.51   13.28   
   15.0    1.736   2.097   2.687   5.490   6.521   8.355   5.511   4.539   5.145   5.127   9.344   11.45   10.69   10.21   11.17   8.790   2.646   6.273   7.926   7.984   12.27   11.22   11.97   9.276   8.847   9.713   8.868   9.157   8.757   8.252   8.853   11.40   13.17   11.54   3.962   5.795   14.50   14.51   14.72   11.51   17.11   16.11   14.53   10.32   8.988   13.69   13.53   12.58   10.41   17.31   15.30   12.40   16.25   4.729   18.76   19.30   19.85   16.46   14.92   15.42   15.57   13.68   13.21   19.60   15.52   13.11   10.64   11.15   14.23   10.79   12.55   10.84   13.89   12.93   11.47   7.251   8.522   11.71   10.92   8.456   9.792   15.07   14.68   18.92   19.15   18.38   21.29   20.44   13.89   13.41   17.09   13.75   
   16.0    1.792   2.166   2.776   5.670   6.735   8.629   5.691   4.688   5.314   5.295   9.650   11.83   11.04   10.55   11.54   9.078   2.733   6.479   8.186   8.246   12.67   11.58   12.36   9.580   9.137   10.03   9.159   9.457   9.044   8.522   9.144   11.78   13.61   11.92   4.092   5.985   14.98   14.99   15.21   11.89   17.68   16.64   15.01   10.66   9.283   14.14   13.98   12.99   10.75   17.87   15.80   12.80   16.79   4.884   19.38   19.93   20.50   17.00   15.41   15.93   16.08   14.13   13.64   20.24   16.03   13.54   10.99   11.52   14.70   11.15   12.96   11.19   14.35   13.35   11.85   7.488   8.802   12.09   11.27   8.733   10.11   15.57   15.16   19.54   19.78   18.99   21.99   21.11   14.34   13.85   17.65   14.20   
   17.0    1.848   2.233   2.861   5.844   6.942   8.894   5.867   4.832   5.478   5.458   9.947   12.19   11.38   10.87   11.89   9.357   2.817   6.678   8.438   8.500   13.06   11.94   12.74   9.875   9.418   10.34   9.441   9.749   9.322   8.785   9.425   12.14   14.03   12.28   4.218   6.169   15.44   15.45   15.67   12.25   18.22   17.15   15.47   10.98   9.569   14.58   14.41   13.39   11.08   18.42   16.28   13.20   17.30   5.034   19.98   20.54   21.13   17.52   15.89   16.42   16.58   14.57   14.06   20.86   16.52   13.96   11.33   11.87   15.15   11.49   13.36   11.54   14.79   13.76   12.21   7.719   9.073   12.46   11.62   9.002   10.42   16.05   15.63   20.14   20.39   19.57   22.66   21.76   14.78   14.28   18.19   14.64   
   18.0    1.901   2.298   2.944   6.014   7.144   9.152   6.037   4.972   5.637   5.617   10.24   12.54   11.71   11.19   12.24   9.629   2.899   6.872   8.682   8.746   13.44   12.29   13.11   10.16   9.691   10.64   9.714   10.03   9.593   9.039   9.698   12.49   14.43   12.64   4.340   6.348   15.89   15.89   16.13   12.61   18.75   17.65   15.92   11.30   9.846   15.00   14.82   13.78   11.40   18.96   16.76   13.58   17.81   5.180   20.55   21.14   21.74   18.03   16.35   16.90   17.06   14.99   14.47   21.47   17.00   14.36   11.66   12.21   15.59   11.82   13.75   11.87   15.22   14.16   12.56   7.943   9.336   12.83   11.96   9.263   10.73   16.51   16.08   20.72   20.98   20.14   23.32   22.39   15.21   14.69   18.72   15.06   
