# SRIM-2013 Electronic stopping power table for Z1=18
# Converted from a table provided by H.Hofsaess
# units of energy:         eV
# units of stopping power: eV A^2
#      \Z2 1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72      73      74      75      76      77      78      79      80      81      82      83      84      85      86      87      88      89      90      91      92      
# energy\  H       He      Li      Be      B       C       N       O       F       Ne      Na      Mg      Al      Si      P       S       Cl      Ar      K       Ca      Sc      Ti      V       Cr      Mn      Fe      Co      Ni      Cu      Zn      Ga      Ge      As      Se      Br      Kr      Rb      Sr      Y       Zr      Nb      Mo      Tc      Ru      Rh      Pd      Ag      Cd      In      Sn      Sb      Te      I       Xe      Cs      Ba      La      Ce      Pr      Nd      Pm      Sm      Eu      Gd      Tb      Dy      Ho      Er      Tm      Yb      Lu      Hf      Ta      W       Re      Os      Ir      Pt      Au      Hg      Tl      Pb      Bi      Po      At      Rn      Fr      Ra      Ac      Th      Pa      U       
   0.00    0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     
   10.0    1.181   1.439   1.844   3.768   4.476   5.734   3.782   3.115   3.531   3.519   6.413   7.859   7.334   7.010   7.668   6.032   1.816   4.306   5.440   5.480   8.422   7.698   8.213   6.366   6.072   6.666   6.086   6.285   6.010   5.663   6.076   7.827   9.042   7.919   2.719   3.977   9.953   9.958   10.10   7.899   11.75   11.06   9.972   7.081   6.169   9.399   9.287   8.633   7.143   11.88   10.50   8.508   11.16   3.245   12.88   13.24   13.62   11.30   10.16   10.59   10.69   9.390   9.066   13.45   10.65   8.999   7.303   7.652   9.766   7.407   8.613   7.438   9.533   8.872   7.872   4.976   5.849   8.036   7.492   5.803   6.720   10.35   10.08   12.98   13.14   12.62   14.61   14.03   9.530   9.206   11.73   9.437   
   11.0    1.239   1.510   1.934   3.952   4.694   6.014   3.967   3.267   3.704   3.691   6.726   8.243   7.692   7.352   8.042   6.327   1.905   4.516   5.705   5.747   8.833   8.074   8.614   6.677   6.368   6.991   6.383   6.591   6.303   5.940   6.373   8.209   9.484   8.306   2.852   4.171   10.44   10.44   10.60   8.284   12.32   11.60   10.46   7.426   6.470   9.858   9.741   9.054   7.492   12.46   11.01   8.923   11.70   3.404   13.51   13.89   14.29   11.85   10.65   11.10   11.21   9.848   9.508   14.11   11.17   9.438   7.660   8.026   10.24   7.768   9.033   7.801   9.998   9.305   8.256   5.219   6.135   8.428   7.858   6.087   7.048   10.85   10.57   13.62   13.79   13.23   15.32   14.71   9.995   9.655   12.30   9.898   
   12.0    1.294   1.577   2.020   4.127   4.903   6.281   4.143   3.413   3.868   3.855   7.025   8.610   8.034   7.679   8.400   6.608   1.990   4.716   5.959   6.003   9.226   8.433   8.997   6.974   6.651   7.302   6.667   6.885   6.584   6.204   6.656   8.574   9.905   8.675   2.978   4.357   10.90   10.91   11.07   8.653   12.87   12.11   10.92   7.757   6.758   10.30   10.17   9.457   7.825   13.01   11.50   9.320   12.22   3.555   14.11   14.51   14.92   12.37   11.13   11.60   11.71   10.29   9.931   14.73   11.67   9.858   8.000   8.383   10.70   8.114   9.435   8.147   10.44   9.719   8.623   5.451   6.407   8.803   8.207   6.357   7.362   11.33   11.04   14.22   14.40   13.82   16.00   15.37   10.44   10.08   12.85   10.34   
   13.0    1.347   1.641   2.103   4.296   5.103   6.538   4.312   3.552   4.026   4.012   7.312   8.961   8.362   7.993   8.743   6.878   2.071   4.909   6.202   6.248   9.602   8.777   9.365   7.258   6.923   7.600   6.939   7.166   6.852   6.457   6.928   8.925   10.31   9.029   3.100   4.535   11.35   11.35   11.52   9.006   13.39   12.61   11.37   8.073   7.033   10.72   10.59   9.843   8.144   13.54   11.97   9.701   12.72   3.700   14.68   15.10   15.53   12.88   11.58   12.07   12.19   10.71   10.34   15.34   12.15   10.26   8.327   8.725   11.14   8.445   9.820   8.480   10.87   10.12   8.975   5.674   6.669   9.162   8.542   6.617   7.662   11.80   11.49   14.80   14.99   14.39   16.66   16.00   10.87   10.50   13.37   10.76   
   14.0    1.398   1.703   2.182   4.458   5.296   6.784   4.475   3.686   4.178   4.164   7.588   9.299   8.678   8.295   9.073   7.138   2.149   5.094   6.436   6.484   9.965   9.109   9.718   7.532   7.184   7.887   7.201   7.436   7.111   6.701   7.190   9.261   10.70   9.370   3.217   4.706   11.78   11.78   11.96   9.346   13.90   13.08   11.80   8.378   7.299   11.12   10.99   10.21   8.452   14.05   12.42   10.07   13.20   3.840   15.24   15.67   16.12   13.36   12.02   12.53   12.65   11.11   10.73   15.91   12.61   10.65   8.641   9.054   11.56   8.764   10.19   8.800   11.28   10.50   9.314   5.888   6.921   9.508   8.865   6.867   7.951   12.24   11.92   15.36   15.55   14.93   17.29   16.60   11.28   10.89   13.87   11.17   
   15.0    1.447   1.763   2.259   4.615   5.482   7.023   4.632   3.815   4.325   4.310   7.854   9.626   8.983   8.586   9.391   7.388   2.224   5.273   6.662   6.711   10.31   9.428   10.06   7.797   7.436   8.164   7.454   7.697   7.361   6.936   7.442   9.587   11.07   9.699   3.330   4.871   12.19   12.20   12.38   9.674   14.39   13.54   12.21   8.672   7.555   11.51   11.37   10.57   8.748   14.55   12.86   10.42   13.66   3.975   15.77   16.22   16.68   13.83   12.44   12.97   13.09   11.50   11.10   16.47   13.05   11.02   8.945   9.372   11.96   9.071   10.55   9.109   11.68   10.87   9.641   6.095   7.164   9.842   9.176   7.108   8.230   12.67   12.34   15.90   16.10   15.45   17.89   17.18   11.67   11.27   14.36   11.56   
   16.0    1.494   1.821   2.333   4.766   5.661   7.253   4.784   3.941   4.467   4.451   8.111   9.942   9.277   8.867   9.699   7.631   2.297   5.446   6.881   6.931   10.65   9.738   10.39   8.052   7.680   8.432   7.698   7.950   7.602   7.164   7.686   9.901   11.44   10.02   3.439   5.031   12.59   12.60   12.78   9.991   14.86   13.98   12.61   8.957   7.803   11.89   11.75   10.92   9.035   15.02   13.28   10.76   14.11   4.105   16.29   16.75   17.23   14.29   12.85   13.39   13.52   11.88   11.47   17.01   13.48   11.38   9.238   9.680   12.35   9.369   10.89   9.408   12.06   11.22   9.957   6.294   7.399   10.16   9.477   7.341   8.500   13.09   12.74   16.42   16.63   15.96   18.48   17.75   12.05   11.64   14.83   11.94   
   17.0    1.540   1.877   2.405   4.913   5.836   7.476   4.931   4.062   4.604   4.588   8.361   10.25   9.563   9.140   9.998   7.865   2.368   5.614   7.092   7.145   10.98   10.04   10.71   8.300   7.916   8.691   7.935   8.194   7.836   7.384   7.922   10.21   11.79   10.33   3.545   5.186   12.98   12.98   13.18   10.30   15.32   14.41   13.00   9.232   8.043   12.25   12.11   11.26   9.313   15.49   13.69   11.09   14.54   4.231   16.79   17.27   17.76   14.73   13.24   13.80   13.94   12.24   11.82   17.54   13.89   11.73   9.522   9.977   12.73   9.657   11.23   9.697   12.43   11.57   10.26   6.488   7.626   10.48   9.769   7.567   8.762   13.49   13.14   16.93   17.14   16.45   19.05   18.29   12.43   12.00   15.29   12.30   
   18.0    1.585   1.931   2.475   5.055   6.005   7.693   5.074   4.180   4.738   4.721   8.603   10.54   9.840   9.405   10.29   8.093   2.437   5.776   7.298   7.352   11.30   10.33   11.02   8.541   8.146   8.943   8.165   8.432   8.063   7.598   8.152   10.50   12.13   10.62   3.648   5.336   13.35   13.36   13.56   10.60   15.76   14.83   13.38   9.500   8.276   12.61   12.46   11.58   9.583   15.93   14.08   11.41   14.97   4.354   17.28   17.77   18.28   15.15   13.63   14.20   14.34   12.60   12.16   18.05   14.29   12.07   9.798   10.27   13.10   9.937   11.56   9.979   12.79   11.90   10.56   6.676   7.847   10.78   10.05   7.786   9.016   13.88   13.52   17.42   17.63   16.93   19.60   18.82   12.79   12.35   15.73   12.66   
