# SRIM-2013 Electronic stopping power table for Z1=59
# Converted from a table provided by H.Hofsaess
# units of energy:         eV
# units of stopping power: eV A^2
#      \Z2 1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72      73      74      75      76      77      78      79      80      81      82      83      84      85      86      87      88      89      90      91      92      
# energy\  H       He      Li      Be      B       C       N       O       F       Ne      Na      Mg      Al      Si      P       S       Cl      Ar      K       Ca      Sc      Ti      V       Cr      Mn      Fe      Co      Ni      Cu      Zn      Ga      Ge      As      Se      Br      Kr      Rb      Sr      Y       Zr      Nb      Mo      Tc      Ru      Rh      Pd      Ag      Cd      In      Sn      Sb      Te      I       Xe      Cs      Ba      La      Ce      Pr      Nd      Pm      Sm      Eu      Gd      Tb      Dy      Ho      Er      Tm      Yb      Lu      Hf      Ta      W       Re      Os      Ir      Pt      Au      Hg      Tl      Pb      Bi      Po      At      Rn      Fr      Ra      Ac      Th      Pa      U       
   0.00    0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     
   10.0    0.555   0.676   0.867   1.771   2.103   2.695   1.777   1.464   1.660   1.654   3.014   3.694   3.447   3.294   3.603   2.835   0.853   2.023   2.556   2.575   3.958   3.618   3.860   2.992   2.853   3.133   2.860   2.953   2.824   2.661   2.856   3.678   4.249   3.722   1.278   1.869   4.677   4.680   4.749   3.712   5.520   5.195   4.687   3.328   2.899   4.417   4.365   4.057   3.357   5.582   4.933   3.998   5.242   1.525   6.052   6.224   6.402   5.308   4.774   4.975   5.023   4.413   4.260   6.321   5.006   4.229   3.432   3.596   4.590   3.481   4.048   3.495   4.480   4.169   3.699   2.339   2.749   3.776   3.521   2.727   3.158   4.862   4.735   6.101   6.177   5.930   6.866   6.593   4.478   4.326   5.511   4.435   
   11.0    0.582   0.710   0.909   1.857   2.206   2.826   1.864   1.535   1.741   1.734   3.161   3.874   3.615   3.455   3.779   2.973   0.895   2.122   2.681   2.701   4.151   3.794   4.048   3.138   2.993   3.286   3.000   3.098   2.962   2.791   2.995   3.858   4.457   3.903   1.340   1.960   4.905   4.908   4.981   3.893   5.790   5.449   4.915   3.490   3.040   4.633   4.578   4.255   3.521   5.854   5.174   4.193   5.498   1.600   6.347   6.527   6.714   5.567   5.007   5.218   5.268   4.628   4.468   6.629   5.251   4.436   3.600   3.772   4.814   3.651   4.245   3.666   4.699   4.373   3.880   2.453   2.883   3.961   3.693   2.860   3.312   5.099   4.966   6.398   6.478   6.219   7.201   6.915   4.697   4.537   5.780   4.651   
   12.0    0.608   0.741   0.949   1.940   2.304   2.952   1.947   1.604   1.818   1.812   3.301   4.046   3.776   3.609   3.947   3.106   0.935   2.216   2.800   2.821   4.336   3.963   4.228   3.277   3.126   3.432   3.133   3.235   3.094   2.915   3.128   4.030   4.655   4.077   1.400   2.047   5.124   5.126   5.202   4.066   6.047   5.691   5.134   3.645   3.176   4.839   4.781   4.444   3.677   6.114   5.404   4.380   5.743   1.671   6.630   6.818   7.013   5.815   5.229   5.450   5.503   4.834   4.667   6.924   5.484   4.633   3.760   3.939   5.028   3.813   4.434   3.829   4.908   4.567   4.052   2.562   3.011   4.137   3.857   2.988   3.460   5.326   5.187   6.683   6.766   6.495   7.521   7.223   4.906   4.739   6.037   4.858   
   13.0    0.633   0.771   0.988   2.019   2.398   3.072   2.026   1.669   1.892   1.886   3.436   4.211   3.930   3.756   4.109   3.232   0.973   2.307   2.915   2.936   4.513   4.125   4.401   3.411   3.253   3.572   3.261   3.367   3.220   3.034   3.256   4.194   4.845   4.243   1.457   2.131   5.333   5.336   5.414   4.232   6.294   5.924   5.343   3.794   3.305   5.036   4.976   4.626   3.827   6.364   5.625   4.559   5.977   1.739   6.900   7.096   7.299   6.052   5.443   5.672   5.727   5.031   4.858   7.207   5.708   4.822   3.913   4.100   5.233   3.969   4.615   3.985   5.108   4.754   4.218   2.666   3.134   4.306   4.014   3.110   3.601   5.544   5.398   6.956   7.043   6.761   7.828   7.518   5.106   4.933   6.283   5.057   
   14.0    0.657   0.800   1.026   2.095   2.489   3.188   2.103   1.732   1.964   1.957   3.566   4.370   4.078   3.898   4.264   3.354   1.010   2.394   3.025   3.047   4.683   4.281   4.567   3.540   3.376   3.707   3.384   3.495   3.342   3.149   3.379   4.352   5.028   4.403   1.512   2.211   5.534   5.537   5.619   4.392   6.532   6.147   5.545   3.937   3.430   5.226   5.164   4.800   3.972   6.604   5.837   4.731   6.203   1.805   7.161   7.364   7.575   6.281   5.648   5.886   5.943   5.221   5.041   7.479   5.924   5.004   4.061   4.255   5.431   4.119   4.789   4.136   5.301   4.933   4.377   2.767   3.252   4.468   4.166   3.227   3.737   5.753   5.602   7.218   7.309   7.016   8.124   7.801   5.299   5.119   6.520   5.248   
   15.0    0.680   0.829   1.062   2.169   2.576   3.300   2.177   1.793   2.033   2.025   3.691   4.524   4.221   4.035   4.413   3.472   1.045   2.478   3.131   3.154   4.847   4.431   4.727   3.664   3.495   3.837   3.503   3.617   3.459   3.260   3.497   4.505   5.204   4.558   1.565   2.289   5.728   5.732   5.816   4.546   6.761   6.363   5.740   4.075   3.550   5.410   5.345   4.969   4.111   6.836   6.042   4.897   6.421   1.868   7.412   7.622   7.841   6.501   5.847   6.093   6.152   5.404   5.218   7.742   6.132   5.180   4.203   4.404   5.621   4.263   4.957   4.281   5.487   5.106   4.531   2.864   3.367   4.625   4.312   3.340   3.868   5.955   5.799   7.472   7.565   7.262   8.409   8.075   5.485   5.298   6.749   5.432   
   16.0    0.702   0.856   1.096   2.240   2.661   3.408   2.248   1.852   2.099   2.092   3.812   4.672   4.360   4.167   4.558   3.586   1.080   2.559   3.234   3.257   5.006   4.576   4.882   3.784   3.609   3.963   3.618   3.736   3.573   3.366   3.612   4.653   5.375   4.707   1.616   2.364   5.916   5.919   6.007   4.695   6.982   6.572   5.928   4.209   3.667   5.587   5.521   5.132   4.246   7.060   6.240   5.058   6.631   1.929   7.655   7.872   8.098   6.714   6.038   6.293   6.354   5.582   5.389   7.995   6.333   5.349   4.341   4.549   5.805   4.403   5.120   4.421   5.667   5.274   4.679   2.958   3.477   4.777   4.454   3.450   3.995   6.150   5.989   7.717   7.813   7.500   8.685   8.340   5.665   5.472   6.970   5.610   
   17.0    0.724   0.882   1.130   2.309   2.742   3.513   2.317   1.909   2.164   2.156   3.929   4.816   4.494   4.295   4.698   3.696   1.113   2.638   3.333   3.358   5.160   4.717   5.033   3.901   3.720   4.084   3.729   3.851   3.682   3.470   3.723   4.796   5.540   4.852   1.666   2.437   6.098   6.102   6.192   4.840   7.197   6.774   6.110   4.339   3.780   5.759   5.691   5.290   4.377   7.278   6.432   5.213   6.835   1.989   7.891   8.115   8.347   6.921   6.224   6.486   6.549   5.754   5.555   8.241   6.528   5.514   4.475   4.689   5.984   4.538   5.277   4.557   5.841   5.436   4.823   3.049   3.584   4.924   4.591   3.556   4.118   6.339   6.173   7.954   8.054   7.731   8.952   8.597   5.839   5.641   7.185   5.782   
   18.0    0.745   0.908   1.163   2.376   2.822   3.615   2.385   1.964   2.227   2.219   4.043   4.955   4.624   4.420   4.835   3.803   1.145   2.715   3.430   3.455   5.310   4.854   5.178   4.014   3.828   4.203   3.837   3.963   3.789   3.571   3.831   4.935   5.701   4.993   1.714   2.508   6.275   6.279   6.371   4.980   7.406   6.970   6.288   4.464   3.889   5.926   5.856   5.443   4.504   7.489   6.619   5.364   7.033   2.046   8.120   8.350   8.589   7.122   6.405   6.675   6.739   5.920   5.716   8.480   6.717   5.674   4.605   4.825   6.158   4.670   5.430   4.689   6.010   5.594   4.963   3.137   3.688   5.067   4.724   3.659   4.237   6.523   6.352   8.185   8.287   7.955   9.212   8.846   6.008   5.804   7.393   5.950   
