# SRIM-2013 Electronic stopping power table for Z1=92
# Converted from a table provided by H.Hofsaess
# units of energy:         eV
# units of stopping power: eV A^2
#      \Z2 1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72      73      74      75      76      77      78      79      80      81      82      83      84      85      86      87      88      89      90      91      92      
# energy\  H       He      Li      Be      B       C       N       O       F       Ne      Na      Mg      Al      Si      P       S       Cl      Ar      K       Ca      Sc      Ti      V       Cr      Mn      Fe      Co      Ni      Cu      Zn      Ga      Ge      As      Se      Br      Kr      Rb      Sr      Y       Zr      Nb      Mo      Tc      Ru      Rh      Pd      Ag      Cd      In      Sn      Sb      Te      I       Xe      Cs      Ba      La      Ce      Pr      Nd      Pm      Sm      Eu      Gd      Tb      Dy      Ho      Er      Tm      Yb      Lu      Hf      Ta      W       Re      Os      Ir      Pt      Au      Hg      Tl      Pb      Bi      Po      At      Rn      Fr      Ra      Ac      Th      Pa      U       
   0.00    0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     
   10.0    1.724   2.101   2.692   5.499   6.532   8.368   5.520   4.547   5.154   5.136   9.359   11.47   10.70   10.23   11.19   8.804   2.651   6.284   7.939   7.997   12.29   11.23   11.99   9.291   8.861   9.729   8.882   9.172   8.771   8.265   8.868   11.42   13.20   11.56   3.968   5.804   14.52   14.53   14.75   11.53   17.14   16.13   14.55   10.33   9.003   13.72   13.55   12.60   10.42   17.33   15.32   12.42   16.28   4.736   18.79   19.33   19.88   16.48   14.82   15.45   15.60   13.70   13.23   19.63   15.55   13.13   10.66   11.17   14.25   10.81   12.57   10.85   13.91   12.95   11.49   7.262   8.536   11.73   10.93   8.470   9.808   15.10   14.70   18.95   19.18   18.41   21.32   20.48   13.91   13.44   17.11   13.77   
   11.0    1.808   2.203   2.823   5.767   6.851   8.776   5.789   4.769   5.405   5.386   9.816   12.03   11.23   10.73   11.74   9.234   2.780   6.590   8.326   8.387   12.89   11.78   12.57   9.744   9.294   10.20   9.316   9.620   9.199   8.669   9.301   11.98   13.84   12.12   4.162   6.088   15.23   15.24   15.47   12.09   17.98   16.92   15.26   10.84   9.442   14.39   14.22   13.21   10.93   18.18   16.07   13.02   17.08   4.967   19.71   20.27   20.85   17.29   15.55   16.20   16.36   14.37   13.88   20.59   16.31   13.77   11.18   11.71   14.95   11.34   13.18   11.38   14.59   13.58   12.05   7.617   8.953   12.30   11.47   8.883   10.29   15.84   15.42   19.87   20.12   19.31   22.36   21.48   14.59   14.09   17.95   14.44   
   12.0    1.889   2.301   2.949   6.024   7.155   9.166   6.046   4.981   5.646   5.626   10.25   12.57   11.73   11.21   12.26   9.644   2.904   6.883   8.697   8.760   13.46   12.31   13.13   10.18   9.707   10.66   9.730   10.05   9.608   9.054   9.714   12.51   14.46   12.66   4.347   6.358   15.91   15.92   16.15   12.63   18.78   17.67   15.94   11.32   9.862   15.03   14.85   13.80   11.42   18.99   16.78   13.60   17.83   5.188   20.59   21.17   21.78   18.06   16.24   16.92   17.09   15.01   14.49   21.50   17.03   14.39   11.68   12.23   15.61   11.84   13.77   11.89   15.24   14.18   12.58   7.955   9.351   12.85   11.98   9.278   10.74   16.54   16.11   20.75   21.01   20.17   23.36   22.43   15.24   14.72   18.75   15.09   
   13.0    1.966   2.395   3.069   6.269   7.448   9.541   6.293   5.184   5.876   5.856   10.67   13.08   12.20   11.66   12.76   10.04   3.022   7.164   9.052   9.118   14.01   12.81   13.67   10.59   10.10   11.09   10.13   10.46   10.00   9.424   10.11   13.02   15.05   13.18   4.524   6.618   16.56   16.57   16.81   13.14   19.55   18.40   16.59   11.78   10.26   15.64   15.45   14.36   11.89   19.76   17.47   14.16   18.56   5.400   21.43   22.04   22.67   18.80   16.90   17.62   17.79   15.62   15.09   22.38   17.73   14.97   12.15   12.73   16.25   12.32   14.33   12.38   15.86   14.76   13.10   8.280   9.733   13.37   12.47   9.657   11.18   17.22   16.76   21.60   21.87   21.00   24.31   23.35   15.86   15.32   19.51   15.70   
   14.0    2.040   2.486   3.185   6.506   7.729   9.901   6.531   5.380   6.098   6.077   11.07   13.57   12.66   12.10   13.24   10.42   3.136   7.435   9.393   9.462   14.54   13.29   14.18   10.99   10.48   11.51   10.51   10.85   10.38   9.779   10.49   13.52   15.61   13.67   4.695   6.868   17.19   17.20   17.45   13.64   20.28   19.09   17.22   12.23   10.65   16.23   16.04   14.91   12.33   20.51   18.13   14.69   19.26   5.604   22.24   22.87   23.52   19.51   17.54   18.28   18.46   16.21   15.65   23.23   18.40   15.54   12.61   13.21   16.86   12.79   14.87   12.84   16.46   15.32   13.59   8.593   10.10   13.88   12.94   10.02   11.60   17.87   17.40   22.42   22.70   21.79   25.23   24.23   16.46   15.90   20.25   16.30   
   15.0    2.112   2.573   3.297   6.735   8.000   10.25   6.760   5.568   6.312   6.290   11.46   14.05   13.11   12.53   13.71   10.78   3.246   7.696   9.723   9.794   15.05   13.76   14.68   11.38   10.85   11.91   10.88   11.23   10.74   10.12   10.86   13.99   16.16   14.15   4.860   7.109   17.79   17.80   18.06   14.12   21.00   19.76   17.83   12.66   11.03   16.80   16.60   15.43   12.77   21.23   18.76   15.21   19.94   5.801   23.02   23.67   24.35   20.19   18.16   18.92   19.11   16.78   16.20   24.04   19.04   16.09   13.05   13.68   17.46   13.24   15.39   13.29   17.04   15.86   14.07   8.895   10.45   14.36   13.39   10.37   12.01   18.49   18.01   23.20   23.49   22.55   26.11   25.08   17.03   16.45   20.96   16.87   
   16.0    2.181   2.657   3.405   6.955   8.262   10.58   6.982   5.751   6.519   6.496   11.84   14.51   13.54   12.94   14.16   11.14   3.353   7.948   10.04   10.12   15.55   14.21   15.16   11.75   11.21   12.31   11.24   11.60   11.09   10.45   11.22   14.45   16.69   14.62   5.019   7.342   18.37   18.38   18.65   14.58   21.68   20.41   18.41   13.07   11.39   17.35   17.14   15.94   13.19   21.93   19.38   15.71   20.59   5.991   23.77   24.45   25.15   20.85   18.75   19.54   19.73   17.33   16.74   24.83   19.67   16.61   13.48   14.13   18.03   13.67   15.90   13.73   17.60   16.38   14.53   9.186   10.80   14.83   13.83   10.71   12.41   19.10   18.60   23.96   24.26   23.29   26.97   25.90   17.59   16.99   21.65   17.42   
   17.0    2.248   2.739   3.510   7.169   8.517   10.91   7.197   5.928   6.720   6.696   12.20   14.96   13.96   13.34   14.59   11.48   3.456   8.193   10.35   10.43   16.03   14.65   15.63   12.11   11.55   12.68   11.58   11.96   11.44   10.78   11.56   14.89   17.21   15.07   5.174   7.568   18.94   18.95   19.23   15.03   22.35   21.04   18.98   13.47   11.74   17.88   17.67   16.43   13.59   22.60   19.98   16.19   21.23   6.175   24.51   25.20   25.92   21.49   19.33   20.14   20.34   17.87   17.25   25.59   20.27   17.12   13.90   14.56   18.58   14.09   16.39   14.15   18.14   16.88   14.98   9.469   11.13   15.29   14.26   11.04   12.79   19.69   19.17   24.70   25.01   24.01   27.80   26.70   18.13   17.52   22.31   17.96   
   18.0    2.313   2.819   3.611   7.377   8.763   11.23   7.405   6.100   6.915   6.890   12.56   15.39   14.36   13.73   15.01   11.81   3.556   8.430   10.65   10.73   16.49   15.07   16.08   12.46   11.89   13.05   11.92   12.31   11.77   11.09   11.90   15.33   17.70   15.51   5.324   7.787   19.49   19.50   19.79   15.47   23.00   21.65   19.53   13.86   12.08   18.40   18.18   16.90   13.99   23.26   20.56   16.66   21.84   6.354   25.22   25.93   26.67   22.12   19.89   20.73   20.93   18.39   17.75   26.34   20.86   17.62   14.30   14.98   19.12   14.50   16.86   14.56   18.67   17.37   15.41   9.743   11.45   15.73   14.67   11.36   13.16   20.26   19.73   25.42   25.74   24.71   28.61   27.47   18.66   18.02   22.96   18.48   
