# SRIM-2013 Electronic stopping power table for Z1=35
# Converted from a table provided by H.Hofsaess
# units of energy:         eV
# units of stopping power: eV A^2
#      \Z2 1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72      73      74      75      76      77      78      79      80      81      82      83      84      85      86      87      88      89      90      91      92      
# energy\  H       He      Li      Be      B       C       N       O       F       Ne      Na      Mg      Al      Si      P       S       Cl      Ar      K       Ca      Sc      Ti      V       Cr      Mn      Fe      Co      Ni      Cu      Zn      Ga      Ge      As      Se      Br      Kr      Rb      Sr      Y       Zr      Nb      Mo      Tc      Ru      Rh      Pd      Ag      Cd      In      Sn      Sb      Te      I       Xe      Cs      Ba      La      Ce      Pr      Nd      Pm      Sm      Eu      Gd      Tb      Dy      Ho      Er      Tm      Yb      Lu      Hf      Ta      W       Re      Os      Ir      Pt      Au      Hg      Tl      Pb      Bi      Po      At      Rn      Fr      Ra      Ac      Th      Pa      U       
   0.00    0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     
   10.0    0.644   0.779   0.998   2.040   2.423   3.104   2.048   1.687   1.912   1.905   3.472   4.255   3.971   3.795   4.151   3.266   0.983   2.331   2.945   2.967   4.559   4.168   4.446   3.446   3.287   3.609   3.295   3.402   3.254   3.066   3.290   4.238   4.895   4.287   1.472   2.153   5.388   5.391   5.471   4.276   6.359   5.985   5.399   3.833   3.340   5.088   5.028   4.674   3.867   6.430   5.683   4.606   6.039   1.757   6.972   7.170   7.375   6.115   5.534   5.731   5.787   5.083   4.908   7.282   5.767   4.872   3.954   4.143   5.287   4.010   4.663   4.027   5.161   4.803   4.261   2.694   3.167   4.350   4.056   3.142   3.638   5.601   5.454   7.028   7.116   6.831   7.909   7.596   5.159   4.984   6.348   5.109   
   11.0    0.675   0.817   1.047   2.139   2.541   3.256   2.147   1.769   2.005   1.998   3.641   4.463   4.164   3.980   4.354   3.425   1.031   2.445   3.089   3.111   4.782   4.371   4.664   3.615   3.447   3.785   3.456   3.568   3.412   3.216   3.450   4.444   5.134   4.496   1.544   2.258   5.651   5.654   5.738   4.485   6.670   6.277   5.662   4.021   3.503   5.337   5.273   4.902   4.056   6.744   5.961   4.831   6.334   1.843   7.312   7.519   7.735   6.414   5.804   6.011   6.069   5.332   5.147   7.637   6.049   5.110   4.147   4.345   5.545   4.206   4.890   4.223   5.413   5.038   4.469   2.825   3.321   4.563   4.254   3.295   3.816   5.874   5.721   7.371   7.463   7.164   8.296   7.966   5.411   5.227   6.658   5.358   
   12.0    0.705   0.854   1.094   2.234   2.654   3.400   2.243   1.848   2.094   2.087   3.803   4.661   4.350   4.157   4.547   3.578   1.077   2.553   3.226   3.250   4.995   4.565   4.871   3.775   3.601   3.953   3.609   3.727   3.564   3.359   3.604   4.642   5.362   4.696   1.612   2.359   5.902   5.906   5.993   4.684   6.966   6.556   5.914   4.199   3.658   5.574   5.508   5.120   4.236   7.044   6.226   5.046   6.616   1.925   7.637   7.854   8.079   6.699   6.062   6.278   6.339   5.569   5.376   7.977   6.318   5.337   4.331   4.538   5.792   4.393   5.108   4.411   5.653   5.262   4.668   2.951   3.469   4.766   4.443   3.442   3.985   6.136   5.975   7.699   7.795   7.483   8.664   8.321   5.652   5.459   6.954   5.597   
   13.0    0.734   0.888   1.138   2.326   2.763   3.539   2.335   1.923   2.180   2.172   3.958   4.851   4.527   4.327   4.733   3.724   1.121   2.658   3.358   3.382   5.198   4.752   5.070   3.930   3.748   4.115   3.757   3.879   3.710   3.496   3.751   4.832   5.581   4.888   1.678   2.455   6.143   6.147   6.237   4.876   7.251   6.824   6.156   4.371   3.808   5.802   5.733   5.329   4.409   7.331   6.480   5.252   6.886   2.003   7.949   8.175   8.409   6.972   6.309   6.534   6.598   5.796   5.596   8.302   6.576   5.555   4.508   4.724   6.028   4.572   5.316   4.591   5.884   5.476   4.859   3.072   3.610   4.960   4.625   3.582   4.148   6.386   6.219   8.013   8.113   7.788   9.018   8.660   5.882   5.682   7.238   5.825   
   14.0    0.762   0.922   1.181   2.413   2.867   3.673   2.423   1.996   2.262   2.254   4.108   5.034   4.698   4.490   4.912   3.864   1.163   2.758   3.484   3.510   5.395   4.931   5.261   4.078   3.889   4.270   3.899   4.026   3.850   3.628   3.892   5.014   5.792   5.073   1.742   2.548   6.375   6.379   6.473   5.060   7.524   7.082   6.388   4.536   3.951   6.021   5.949   5.530   4.576   7.608   6.725   5.450   7.146   2.079   8.249   8.483   8.726   7.235   6.547   6.781   6.847   6.015   5.807   8.616   6.824   5.765   4.678   4.902   6.256   4.744   5.517   4.764   6.106   5.683   5.042   3.188   3.747   5.148   4.799   3.717   4.305   6.627   6.454   8.316   8.419   8.082   9.359   8.987   6.104   5.897   7.511   6.045   
   15.0    0.788   0.954   1.223   2.498   2.968   3.802   2.508   2.066   2.341   2.333   4.252   5.211   4.863   4.648   5.084   4.000   1.204   2.855   3.607   3.633   5.584   5.104   5.446   4.221   4.026   4.420   4.035   4.167   3.985   3.755   4.029   5.190   5.995   5.251   1.803   2.637   6.599   6.603   6.700   5.237   7.788   7.330   6.612   4.695   4.090   6.232   6.158   5.724   4.736   7.875   6.961   5.641   7.397   2.152   8.539   8.781   9.032   7.489   6.777   7.019   7.087   6.226   6.011   8.918   7.064   5.967   4.842   5.074   6.475   4.911   5.711   4.931   6.321   5.883   5.219   3.299   3.878   5.328   4.968   3.848   4.456   6.860   6.680   8.607   8.715   8.366   9.687   9.303   6.319   6.104   7.775   6.257   
   16.0    0.814   0.986   1.263   2.580   3.065   3.926   2.590   2.133   2.418   2.410   4.391   5.382   5.022   4.801   5.251   4.131   1.244   2.948   3.725   3.752   5.767   5.272   5.624   4.359   4.158   4.565   4.168   4.304   4.116   3.878   4.161   5.360   6.192   5.423   1.862   2.724   6.815   6.819   6.920   5.409   8.044   7.571   6.829   4.849   4.224   6.436   6.360   5.912   4.891   8.133   7.189   5.826   7.639   2.222   8.819   9.069   9.328   7.735   6.999   7.249   7.319   6.430   6.208   9.211   7.295   6.163   5.001   5.240   6.688   5.072   5.898   5.093   6.528   6.076   5.390   3.408   4.005   5.503   5.131   3.974   4.602   7.085   6.899   8.890   9.001   8.640   10.00   9.608   6.526   6.304   8.030   6.462   
   17.0    0.839   1.016   1.302   2.660   3.159   4.047   2.670   2.199   2.493   2.484   4.526   5.548   5.177   4.948   5.412   4.258   1.282   3.039   3.840   3.868   5.945   5.434   5.797   4.494   4.286   4.705   4.296   4.436   4.242   3.998   4.289   5.525   6.383   5.590   1.919   2.807   7.025   7.029   7.133   5.576   8.291   7.804   7.039   4.998   4.354   6.634   6.556   6.094   5.042   8.384   7.410   6.006   7.874   2.291   9.090   9.348   9.616   7.973   7.215   7.472   7.545   6.628   6.399   9.494   7.520   6.352   5.155   5.402   6.894   5.228   6.079   5.250   6.729   6.262   5.556   3.512   4.129   5.672   5.288   4.096   4.744   7.303   7.112   9.163   9.278   8.906   10.31   9.903   6.727   6.498   8.277   6.661   
   18.0    0.864   1.046   1.340   2.737   3.251   4.165   2.747   2.263   2.565   2.556   4.658   5.709   5.327   5.092   5.569   4.382   1.319   3.127   3.951   3.980   6.117   5.591   5.966   4.624   4.410   4.842   4.421   4.565   4.365   4.113   4.413   5.685   6.568   5.752   1.975   2.889   7.229   7.233   7.339   5.737   8.532   8.030   7.243   5.143   4.481   6.827   6.746   6.270   5.188   8.627   7.625   6.180   8.103   2.357   9.354   9.619   9.894   8.204   7.424   7.689   7.763   6.820   6.585   9.769   7.738   6.536   5.305   5.558   7.094   5.380   6.256   5.402   6.924   6.444   5.717   3.614   4.248   5.837   5.442   4.215   4.881   7.515   7.318   9.429   9.547   9.164   10.61   10.19   6.922   6.686   8.517   6.854   
