# SRIM-2013 Electronic stopping power table for Z1=83
# Converted from a table provided by H.Hofsaess
# units of energy:         eV
# units of stopping power: eV A^2
#      \Z2 1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72      73      74      75      76      77      78      79      80      81      82      83      84      85      86      87      88      89      90      91      92      
# energy\  H       He      Li      Be      B       C       N       O       F       Ne      Na      Mg      Al      Si      P       S       Cl      Ar      K       Ca      Sc      Ti      V       Cr      Mn      Fe      Co      Ni      Cu      Zn      Ga      Ge      As      Se      Br      Kr      Rb      Sr      Y       Zr      Nb      Mo      Tc      Ru      Rh      Pd      Ag      Cd      In      Sn      Sb      Te      I       Xe      Cs      Ba      La      Ce      Pr      Nd      Pm      Sm      Eu      Gd      Tb      Dy      Ho      Er      Tm      Yb      Lu      Hf      Ta      W       Re      Os      Ir      Pt      Au      Hg      Tl      Pb      Bi      Po      At      Rn      Fr      Ra      Ac      Th      Pa      U       
   0.00    0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     
   10.0    1.651   2.011   2.577   5.265   6.254   8.012   5.285   4.353   4.934   4.917   8.960   10.98   10.25   9.795   10.71   8.429   2.538   6.016   7.601   7.657   11.77   10.76   11.48   8.895   8.484   9.314   8.504   8.782   8.398   7.913   8.490   10.94   12.63   11.07   3.799   5.557   13.91   13.91   14.12   11.04   16.41   15.45   13.93   9.894   8.620   13.13   12.98   12.06   9.981   16.60   14.67   11.89   15.59   4.535   17.99   18.50   19.03   15.78   14.19   14.79   14.94   13.12   12.67   18.79   14.89   12.57   10.20   10.69   13.65   10.35   12.03   10.39   13.32   12.40   11.00   6.953   8.173   11.23   10.47   8.109   9.390   14.46   14.08   18.14   18.37   17.63   20.41   19.60   13.32   12.86   16.39   13.19   
   11.0    1.731   2.110   2.703   5.522   6.559   8.403   5.543   4.566   5.175   5.157   9.398   11.52   10.75   10.27   11.24   8.841   2.662   6.310   7.972   8.030   12.34   11.28   12.04   9.329   8.898   9.769   8.919   9.210   8.808   8.300   8.905   11.47   13.25   11.61   3.985   5.829   14.59   14.59   14.81   11.58   17.21   16.20   14.61   10.38   9.040   13.77   13.61   12.65   10.47   17.41   15.38   12.47   16.35   4.756   18.87   19.41   19.96   16.55   14.89   15.51   15.66   13.76   13.29   19.71   15.61   13.19   10.70   11.21   14.31   10.85   12.62   10.90   13.97   13.00   11.54   7.293   8.572   11.78   10.98   8.505   9.848   15.16   14.77   19.02   19.26   18.49   21.41   20.56   13.97   13.49   17.18   13.83   
   12.0    1.808   2.203   2.823   5.767   6.851   8.777   5.789   4.769   5.405   5.386   9.816   12.03   11.23   10.73   11.74   9.234   2.780   6.590   8.326   8.387   12.89   11.78   12.57   9.744   9.294   10.20   9.316   9.620   9.199   8.669   9.301   11.98   13.84   12.12   4.162   6.088   15.23   15.24   15.47   12.09   17.98   16.92   15.26   10.84   9.442   14.39   14.22   13.21   10.93   18.18   16.07   13.02   17.08   4.967   19.71   20.27   20.85   17.29   15.55   16.20   16.36   14.37   13.88   20.59   16.31   13.77   11.18   11.71   14.95   11.34   13.18   11.38   14.59   13.58   12.05   7.617   8.953   12.30   11.47   8.883   10.29   15.84   15.42   19.87   20.12   19.31   22.36   21.48   14.59   14.09   17.95   14.45   
   13.0    1.882   2.293   2.938   6.003   7.131   9.135   6.025   4.963   5.626   5.606   10.22   12.52   11.68   11.17   12.22   9.611   2.894   6.859   8.666   8.730   13.42   12.26   13.09   10.14   9.673   10.62   9.696   10.01   9.575   9.023   9.681   12.47   14.41   12.62   4.332   6.336   15.86   15.87   16.10   12.58   18.71   17.61   15.89   11.28   9.828   14.97   14.80   13.75   11.38   18.92   16.73   13.55   17.77   5.170   20.52   21.10   21.70   18.00   16.18   16.87   17.03   14.96   14.44   21.43   16.97   14.34   11.64   12.19   15.56   11.80   13.72   11.85   15.19   14.13   12.54   7.928   9.319   12.80   11.94   9.246   10.71   16.48   16.05   20.68   20.94   20.10   23.28   22.35   15.18   14.67   18.68   15.04   
   14.0    1.953   2.380   3.049   6.229   7.400   9.480   6.253   5.151   5.839   5.818   10.60   12.99   12.13   11.59   12.68   9.974   3.003   7.118   8.994   9.060   13.92   12.73   13.58   10.53   10.04   11.02   10.06   10.39   9.936   9.363   10.05   12.94   14.95   13.09   4.495   6.575   16.45   16.46   16.71   13.06   19.42   18.28   16.49   11.71   10.20   15.54   15.35   14.27   11.81   19.64   17.36   14.07   18.44   5.366   21.29   21.90   22.52   18.67   16.79   17.50   17.67   15.52   14.99   22.24   17.61   14.88   12.07   12.65   16.15   12.25   14.24   12.30   15.76   14.67   13.01   8.227   9.670   13.29   12.39   9.595   11.11   17.11   16.66   21.46   21.73   20.86   24.16   23.20   15.76   15.22   19.39   15.60   
   15.0    2.022   2.463   3.156   6.448   7.659   9.813   6.472   5.331   6.043   6.022   10.97   13.45   12.55   12.00   13.12   10.32   3.108   7.368   9.309   9.377   14.41   13.17   14.06   10.89   10.39   11.41   10.42   10.76   10.29   9.692   10.40   13.40   15.47   13.55   4.653   6.806   17.03   17.04   17.29   13.52   20.10   18.92   17.07   12.12   10.56   16.08   15.89   14.77   12.22   20.33   17.97   14.56   19.09   5.554   22.04   22.66   23.31   19.33   17.38   18.12   18.29   16.07   15.51   23.02   18.23   15.40   12.50   13.10   16.71   12.68   14.74   12.73   16.31   15.18   13.47   8.516   10.01   13.75   12.82   9.932   11.50   17.71   17.24   22.22   22.49   21.59   25.00   24.01   16.31   15.75   20.07   16.15   
   16.0    2.088   2.544   3.260   6.659   7.911   10.13   6.685   5.506   6.242   6.220   11.33   13.89   12.96   12.39   13.55   10.66   3.210   7.610   9.614   9.685   14.89   13.61   14.52   11.25   10.73   11.78   10.76   11.11   10.62   10.01   10.74   13.83   15.98   14.00   4.806   7.029   17.59   17.60   17.86   13.96   20.76   19.54   17.63   12.52   10.90   16.61   16.42   15.26   12.63   20.99   18.55   15.04   19.72   5.736   22.76   23.41   24.08   19.96   17.95   18.71   18.89   16.60   16.02   23.77   18.83   15.91   12.91   13.53   17.26   13.09   15.22   13.15   16.85   15.68   13.91   8.795   10.34   14.20   13.24   10.26   11.88   18.29   17.81   22.94   23.23   22.30   25.82   24.80   16.84   16.27   20.73   16.68   
   17.0    2.152   2.623   3.360   6.864   8.154   10.45   6.890   5.676   6.434   6.411   11.68   14.32   13.36   12.77   13.97   10.99   3.309   7.844   9.910   9.983   15.34   14.03   14.96   11.60   11.06   12.14   11.09   11.45   10.95   10.32   11.07   14.26   16.47   14.43   4.954   7.246   18.13   18.14   18.41   14.39   21.40   20.14   18.17   12.90   11.24   17.12   16.92   15.73   13.01   21.64   19.13   15.50   20.32   5.912   23.46   24.13   24.82   20.58   18.51   19.29   19.47   17.11   16.52   24.50   19.41   16.40   13.31   13.94   17.79   13.49   15.69   13.55   17.37   16.16   14.34   9.066   10.66   14.64   13.65   10.57   12.24   18.85   18.36   23.65   23.95   22.99   26.62   25.56   17.36   16.77   21.36   17.19   
   18.0    2.215   2.699   3.458   7.063   8.390   10.75   7.090   5.840   6.620   6.597   12.02   14.73   13.75   13.14   14.37   11.31   3.405   8.071   10.20   10.27   15.79   14.43   15.40   11.93   11.38   12.50   11.41   11.78   11.27   10.62   11.39   14.67   16.95   14.85   5.097   7.456   18.66   18.67   18.94   14.81   22.02   20.73   18.70   13.27   11.56   17.62   17.41   16.18   13.39   22.27   19.68   15.95   20.91   6.084   24.14   24.83   25.54   21.18   19.04   19.85   20.04   17.60   17.00   25.22   19.97   16.87   13.69   14.35   18.31   13.89   16.15   13.94   17.87   16.63   14.76   9.329   10.97   15.06   14.05   10.88   12.60   19.40   18.89   24.34   24.64   23.65   27.39   26.30   17.87   17.26   21.98   17.69   
