# SRIM-2013 Electronic stopping power table for Z1=13
# Converted from a table provided by H.Hofsaess
# units of energy:         eV
# units of stopping power: eV A^2
#      \Z2 1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72      73      74      75      76      77      78      79      80      81      82      83      84      85      86      87      88      89      90      91      92      
# energy\  H       He      Li      Be      B       C       N       O       F       Ne      Na      Mg      Al      Si      P       S       Cl      Ar      K       Ca      Sc      Ti      V       Cr      Mn      Fe      Co      Ni      Cu      Zn      Ga      Ge      As      Se      Br      Kr      Rb      Sr      Y       Zr      Nb      Mo      Tc      Ru      Rh      Pd      Ag      Cd      In      Sn      Sb      Te      I       Xe      Cs      Ba      La      Ce      Pr      Nd      Pm      Sm      Eu      Gd      Tb      Dy      Ho      Er      Tm      Yb      Lu      Hf      Ta      W       Re      Os      Ir      Pt      Au      Hg      Tl      Pb      Bi      Po      At      Rn      Fr      Ra      Ac      Th      Pa      U       
   0.00    0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     
   10.0    0.730   0.889   1.139   2.327   2.765   3.542   2.336   1.924   2.181   2.174   3.961   4.855   4.530   4.330   4.736   3.726   1.122   2.659   3.360   3.385   5.202   4.755   5.073   3.932   3.750   4.117   3.759   3.882   3.712   3.498   3.753   4.835   5.585   4.891   1.679   2.457   6.148   6.151   6.242   4.879   7.256   6.829   6.160   4.374   3.810   5.806   5.737   5.332   4.412   7.336   6.484   5.255   6.891   2.005   7.955   8.180   8.414   6.977   6.274   6.539   6.602   5.800   5.600   8.308   6.580   5.559   4.511   4.727   6.032   4.575   5.320   4.594   5.888   5.480   4.862   3.074   3.613   4.964   4.628   3.585   4.151   6.391   6.223   8.019   8.119   7.794   9.024   8.666   5.886   5.686   7.243   5.829   
   11.0    0.765   0.932   1.195   2.441   2.899   3.715   2.450   2.018   2.288   2.280   4.154   5.092   4.751   4.541   4.967   3.908   1.177   2.789   3.524   3.550   5.456   4.987   5.321   4.124   3.933   4.318   3.943   4.071   3.893   3.669   3.936   5.071   5.858   5.130   1.761   2.577   6.448   6.451   6.546   5.117   7.610   7.162   6.460   4.587   3.996   6.089   6.017   5.593   4.627   7.694   6.801   5.512   7.227   2.102   8.343   8.579   8.825   7.318   6.581   6.858   6.924   6.083   5.873   8.714   6.902   5.830   4.731   4.957   6.327   4.798   5.580   4.818   6.176   5.748   5.099   3.224   3.789   5.206   4.854   3.760   4.354   6.703   6.527   8.410   8.515   8.174   9.465   9.089   6.174   5.964   7.597   6.114   
   12.0    0.799   0.974   1.248   2.549   3.028   3.880   2.559   2.108   2.389   2.381   4.339   5.318   4.963   4.743   5.188   4.082   1.229   2.913   3.681   3.708   5.699   5.209   5.557   4.308   4.108   4.510   4.118   4.252   4.067   3.832   4.111   5.296   6.118   5.358   1.840   2.691   6.734   6.738   6.837   5.345   7.948   7.481   6.748   4.791   4.174   6.360   6.284   5.841   4.833   8.037   7.103   5.757   7.548   2.196   8.714   8.961   9.217   7.643   6.873   7.163   7.232   6.354   6.134   9.101   7.208   6.089   4.942   5.178   6.608   5.012   5.828   5.033   6.450   6.003   5.326   3.367   3.958   5.437   5.070   3.927   4.547   7.001   6.817   8.784   8.894   8.537   9.886   9.493   6.448   6.229   7.934   6.386   
   13.0    0.832   1.014   1.299   2.653   3.152   4.038   2.664   2.194   2.487   2.478   4.516   5.535   5.165   4.937   5.400   4.248   1.279   3.032   3.831   3.859   5.931   5.422   5.784   4.483   4.276   4.695   4.286   4.426   4.233   3.988   4.279   5.513   6.368   5.577   1.915   2.801   7.009   7.013   7.117   5.563   8.273   7.786   7.023   4.987   4.344   6.619   6.541   6.080   5.031   8.365   7.393   5.992   7.856   2.286   9.070   9.327   9.594   7.955   7.154   7.455   7.528   6.613   6.385   9.473   7.503   6.338   5.143   5.389   6.878   5.216   6.066   5.238   6.714   6.248   5.544   3.505   4.119   5.659   5.277   4.087   4.733   7.286   7.096   9.143   9.257   8.886   10.29   9.881   6.711   6.483   8.258   6.646   
   14.0    0.864   1.052   1.348   2.754   3.271   4.191   2.764   2.277   2.581   2.572   4.687   5.744   5.360   5.123   5.604   4.409   1.327   3.147   3.976   4.005   6.155   5.626   6.003   4.653   4.437   4.872   4.448   4.593   4.392   4.139   4.441   5.721   6.609   5.788   1.987   2.907   7.274   7.278   7.385   5.773   8.585   8.080   7.288   5.175   4.508   6.869   6.788   6.309   5.220   8.680   7.673   6.218   8.153   2.372   9.412   9.679   9.956   8.255   7.424   7.737   7.812   6.863   6.626   9.830   7.786   6.577   5.338   5.593   7.138   5.413   6.295   5.436   6.967   6.484   5.753   3.637   4.275   5.873   5.476   4.241   4.911   7.561   7.363   9.488   9.606   9.222   10.68   10.25   6.965   6.728   8.570   6.897   
   15.0    0.894   1.089   1.395   2.850   3.386   4.338   2.861   2.357   2.672   2.662   4.851   5.946   5.548   5.303   5.801   4.564   1.374   3.257   4.115   4.145   6.371   5.824   6.213   4.816   4.593   5.043   4.604   4.754   4.547   4.284   4.597   5.921   6.840   5.991   2.057   3.009   7.529   7.533   7.644   5.976   8.886   8.364   7.544   5.357   4.667   7.110   7.026   6.531   5.404   8.985   7.942   6.436   8.439   2.455   9.742   10.02   10.31   8.545   7.685   8.008   8.086   7.104   6.858   10.18   8.059   6.808   5.525   5.789   7.388   5.603   6.516   5.627   7.212   6.712   5.955   3.764   4.425   6.079   5.668   4.390   5.084   7.827   7.622   9.821   9.943   9.545   11.05   10.61   7.209   6.964   8.871   7.139   
   16.0    0.923   1.125   1.441   2.944   3.497   4.480   2.955   2.434   2.759   2.749   5.010   6.141   5.730   5.477   5.991   4.713   1.419   3.364   4.250   4.281   6.580   6.015   6.417   4.974   4.744   5.208   4.755   4.910   4.696   4.425   4.747   6.116   7.065   6.187   2.124   3.107   7.776   7.780   7.895   6.171   9.178   8.638   7.792   5.532   4.820   7.344   7.256   6.745   5.581   9.280   8.202   6.647   8.716   2.536   10.06   10.35   10.64   8.825   7.937   8.271   8.351   7.336   7.083   10.51   8.324   7.031   5.706   5.979   7.631   5.787   6.729   5.811   7.448   6.932   6.150   3.888   4.570   6.279   5.854   4.534   5.251   8.084   7.872   10.14   10.27   9.858   11.42   10.96   7.446   7.193   9.162   7.373   
   17.0    0.952   1.159   1.485   3.034   3.605   4.618   3.046   2.509   2.844   2.834   5.165   6.330   5.907   5.646   6.175   4.858   1.463   3.467   4.381   4.413   6.783   6.200   6.615   5.127   4.890   5.369   4.902   5.061   4.840   4.561   4.894   6.304   7.282   6.378   2.190   3.203   8.015   8.020   8.138   6.361   9.460   8.904   8.031   5.703   4.968   7.570   7.480   6.952   5.753   9.565   8.455   6.852   8.984   2.614   10.37   10.67   10.97   9.097   8.181   8.526   8.608   7.562   7.301   10.83   8.580   7.248   5.882   6.163   7.865   5.965   6.936   5.990   7.677   7.145   6.340   4.008   4.711   6.472   6.034   4.674   5.412   8.332   8.114   10.46   10.59   10.16   11.77   11.30   7.675   7.414   9.444   7.600   
   18.0    0.979   1.193   1.528   3.122   3.709   4.752   3.134   2.582   2.927   2.916   5.314   6.513   6.078   5.809   6.354   4.999   1.505   3.568   4.508   4.541   6.979   6.380   6.806   5.276   5.032   5.524   5.044   5.208   4.980   4.693   5.035   6.487   7.493   6.563   2.253   3.296   8.248   8.252   8.374   6.546   9.734   9.162   8.264   5.868   5.112   7.789   7.697   7.154   5.919   9.843   8.700   7.051   9.245   2.689   10.67   10.97   11.29   9.361   8.418   8.773   8.858   7.782   7.513   11.15   8.829   7.458   6.052   6.342   8.093   6.138   7.138   6.164   7.900   7.352   6.523   4.124   4.847   6.660   6.209   4.809   5.569   8.574   8.349   10.76   10.89   10.46   12.11   11.63   7.897   7.629   9.718   7.821   
