# SRIM-2013 Electronic stopping power table for Z1=89
# Converted from a table provided by H.Hofsaess
# units of energy:         eV
# units of stopping power: eV A^2
#      \Z2 1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72      73      74      75      76      77      78      79      80      81      82      83      84      85      86      87      88      89      90      91      92      
# energy\  H       He      Li      Be      B       C       N       O       F       Ne      Na      Mg      Al      Si      P       S       Cl      Ar      K       Ca      Sc      Ti      V       Cr      Mn      Fe      Co      Ni      Cu      Zn      Ga      Ge      As      Se      Br      Kr      Rb      Sr      Y       Zr      Nb      Mo      Tc      Ru      Rh      Pd      Ag      Cd      In      Sn      Sb      Te      I       Xe      Cs      Ba      La      Ce      Pr      Nd      Pm      Sm      Eu      Gd      Tb      Dy      Ho      Er      Tm      Yb      Lu      Hf      Ta      W       Re      Os      Ir      Pt      Au      Hg      Tl      Pb      Bi      Po      At      Rn      Fr      Ra      Ac      Th      Pa      U       
   0.00    0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     
   10.0    1.561   1.902   2.437   4.978   5.913   7.575   4.997   4.116   4.665   4.649   8.472   10.38   9.689   9.261   10.13   7.970   2.400   5.688   7.187   7.239   11.13   10.17   10.85   8.410   8.021   8.807   8.041   8.303   7.940   7.482   8.028   10.34   11.95   10.46   3.592   5.254   13.15   13.16   13.35   10.44   15.52   14.61   13.17   9.355   8.150   12.42   12.27   11.40   9.437   15.69   13.87   11.24   14.74   4.287   17.01   17.50   18.00   14.92   13.42   13.99   14.12   12.41   11.98   17.77   14.07   11.89   9.648   10.11   12.90   9.785   11.38   9.826   12.59   11.72   10.40   6.574   7.727   10.62   9.898   7.667   8.878   13.67   13.31   17.15   17.36   16.67   19.30   18.54   12.59   12.16   15.49   12.47   
   11.0    1.637   1.995   2.556   5.221   6.202   7.945   5.240   4.317   4.893   4.876   8.885   10.89   10.16   9.713   10.62   8.359   2.517   5.966   7.537   7.593   11.67   10.67   11.38   8.821   8.413   9.236   8.433   8.708   8.327   7.847   8.419   10.85   12.53   10.97   3.767   5.511   13.79   13.80   14.00   10.94   16.28   15.32   13.82   9.811   8.547   13.02   12.87   11.96   9.897   16.46   14.55   11.79   15.46   4.497   17.84   18.35   18.88   15.65   14.08   14.67   14.81   13.01   12.56   18.64   14.76   12.47   10.12   10.60   13.53   10.26   11.93   10.31   13.21   12.29   10.91   6.895   8.105   11.13   10.38   8.041   9.311   14.34   13.96   17.99   18.21   17.48   20.24   19.44   13.20   12.76   16.25   13.08   
   12.0    1.710   2.083   2.669   5.453   6.477   8.298   5.473   4.509   5.111   5.093   9.281   11.37   10.61   10.15   11.10   8.730   2.629   6.231   7.872   7.930   12.19   11.14   11.89   9.213   8.787   9.647   8.808   9.095   8.698   8.196   8.794   11.33   13.09   11.46   3.935   5.756   14.40   14.41   14.62   11.43   17.00   16.00   14.43   10.25   8.927   13.60   13.44   12.49   10.34   17.19   15.19   12.31   16.14   4.697   18.64   19.17   19.71   16.35   14.70   15.32   15.47   13.59   13.12   19.47   15.42   13.02   10.57   11.07   14.13   10.72   12.46   10.76   13.80   12.84   11.39   7.202   8.465   11.63   10.84   8.399   9.726   14.97   14.58   18.79   19.02   18.26   21.14   20.30   13.79   13.32   16.97   13.66   
   13.0    1.780   2.168   2.778   5.675   6.742   8.637   5.697   4.693   5.319   5.301   9.659   11.84   11.05   10.56   11.55   9.087   2.736   6.485   8.194   8.254   12.69   11.60   12.37   9.589   9.146   10.04   9.168   9.467   9.053   8.531   9.153   11.79   13.62   11.93   4.096   5.991   14.99   15.00   15.22   11.90   17.69   16.65   15.02   10.67   9.292   14.16   13.99   13.00   10.76   17.89   15.81   12.82   16.80   4.888   19.40   19.95   20.52   17.01   15.30   15.95   16.10   14.14   13.66   20.26   16.05   13.56   11.00   11.53   14.71   11.16   12.97   11.20   14.36   13.36   11.86   7.496   8.811   12.10   11.29   8.742   10.12   15.58   15.18   19.55   19.80   19.01   22.01   21.13   14.35   13.87   17.66   14.22   
   14.0    1.847   2.250   2.883   5.890   6.996   8.963   5.912   4.870   5.520   5.501   10.02   12.29   11.46   10.96   11.99   9.430   2.839   6.730   8.503   8.566   13.16   12.03   12.84   9.951   9.491   10.42   9.514   9.824   9.395   8.853   9.498   12.24   14.13   12.38   4.250   6.217   15.56   15.57   15.80   12.35   18.36   17.28   15.59   11.07   9.643   14.69   14.52   13.49   11.17   18.57   16.41   13.30   17.44   5.073   20.13   20.70   21.29   17.66   15.88   16.55   16.71   14.68   14.17   21.03   16.65   14.07   11.42   11.96   15.27   11.58   13.46   11.63   14.90   13.87   12.30   7.779   9.143   12.56   11.71   9.072   10.50   16.17   15.75   20.29   20.55   19.72   22.84   21.93   14.90   14.39   18.33   14.75   
   15.0    1.912   2.329   2.984   6.096   7.242   9.278   6.120   5.041   5.714   5.694   10.38   12.72   11.87   11.34   12.41   9.761   2.939   6.966   8.802   8.866   13.63   12.46   13.29   10.30   9.824   10.79   9.848   10.17   9.724   9.163   9.832   12.66   14.63   12.81   4.399   6.435   16.10   16.11   16.35   12.78   19.01   17.89   16.14   11.46   9.981   15.21   15.03   13.97   11.56   19.22   16.99   13.77   18.05   5.251   20.84   21.43   22.04   18.28   16.44   17.13   17.29   15.19   14.67   21.76   17.24   14.56   11.82   12.38   15.80   11.98   13.94   12.03   15.42   14.36   12.74   8.052   9.464   13.00   12.12   9.390   10.87   16.74   16.30   21.00   21.27   20.42   23.64   22.70   15.42   14.90   18.97   15.27   
   16.0    1.974   2.406   3.082   6.296   7.479   9.582   6.320   5.206   5.901   5.881   10.72   13.13   12.26   11.71   12.81   10.08   3.035   7.195   9.090   9.157   14.07   12.86   13.73   10.64   10.15   11.14   10.17   10.50   10.04   9.464   10.15   13.08   15.11   13.23   4.544   6.646   16.63   16.64   16.89   13.20   19.63   18.47   16.67   11.83   10.31   15.71   15.52   14.43   11.94   19.85   17.54   14.22   18.64   5.423   21.52   22.13   22.76   18.88   16.98   17.69   17.86   15.69   15.15   22.48   17.80   15.04   12.20   12.79   16.32   12.38   14.39   12.43   15.93   14.83   13.15   8.316   9.774   13.43   12.52   9.698   11.23   17.29   16.84   21.69   21.96   21.09   24.41   23.45   15.93   15.38   19.60   15.77   
   17.0    2.035   2.480   3.177   6.490   7.709   9.877   6.515   5.366   6.083   6.061   11.05   13.54   12.63   12.08   13.21   10.39   3.129   7.416   9.370   9.439   14.51   13.26   14.15   10.97   10.46   11.48   10.48   10.83   10.35   9.755   10.47   13.48   15.58   13.64   4.684   6.851   17.14   17.15   17.41   13.61   20.23   19.04   17.18   12.20   10.63   16.19   16.00   14.87   12.30   20.46   18.08   14.66   19.22   5.590   22.18   22.81   23.47   19.46   17.50   18.23   18.41   16.17   15.62   23.17   18.35   15.50   12.58   13.18   16.82   12.76   14.84   12.81   16.42   15.28   13.56   8.572   10.08   13.84   12.91   9.996   11.58   17.82   17.35   22.36   22.64   21.73   25.17   24.17   16.42   15.86   20.20   16.26   
   18.0    2.094   2.551   3.269   6.678   7.933   10.16   6.704   5.522   6.259   6.237   11.37   13.93   13.00   12.43   13.59   10.69   3.219   7.631   9.642   9.712   14.93   13.64   14.56   11.28   10.76   11.82   10.79   11.14   10.65   10.04   10.77   13.87   16.03   14.04   4.819   7.049   17.64   17.65   17.91   14.00   20.82   19.60   17.68   12.55   10.93   16.66   16.46   15.30   12.66   21.05   18.61   15.08   19.77   5.752   22.83   23.47   24.15   20.02   18.01   18.76   18.95   16.64   16.07   23.84   18.88   15.95   12.94   13.56   17.31   13.13   15.27   13.18   16.90   15.73   13.95   8.820   10.37   14.24   13.28   10.29   11.91   18.34   17.86   23.01   23.30   22.36   25.90   24.87   16.89   16.32   20.78   16.73   
   20.0    2.207   2.689   3.446   7.039   8.362   10.71   7.066   5.821   6.598   6.575   11.98   14.68   13.70   13.10   14.33   11.27   3.393   8.044   10.16   10.24   15.73   14.38   15.35   11.89   11.34   12.45   11.37   11.74   11.23   10.58   11.35   14.62   16.89   14.80   5.080   7.431   18.59   18.61   18.88   14.76   21.95   20.66   18.63   13.23   11.53   17.56   17.35   16.13   13.35   22.19   19.61   15.90   20.84   6.063   24.06   24.74   25.45   21.10   18.98   19.78   19.97   17.54   16.94   25.13   19.90   16.81   13.64   14.30   18.25   13.84   16.09   13.90   17.81   16.58   14.71   9.297   10.93   15.01   14.00   10.84   12.56   19.33   18.82   24.25   24.56   23.57   27.30   26.21   17.80   17.20   21.91   17.63   
   22.0    2.341   2.853   3.655   7.466   8.869   11.36   7.495   6.174   6.998   6.973   12.71   15.57   14.53   13.89   15.20   11.95   3.599   8.532   10.78   10.86   16.69   15.26   16.28   12.62   12.03   13.21   12.06   12.45   11.91   11.22   12.04   15.51   17.92   15.69   5.388   7.881   19.72   19.73   20.02   15.65   23.28   21.91   19.76   14.03   12.22   18.63   18.40   17.11   14.16   23.54   20.80   16.86   22.11   6.431   25.52   26.24   27.00   22.38   20.13   20.98   21.18   18.61   17.97   26.65   21.11   17.83   14.47   15.16   19.35   14.68   17.07   14.74   18.89   17.58   15.60   9.861   11.59   15.92   14.85   11.50   13.32   20.50   19.97   25.73   26.05   25.00   28.95   27.80   18.88   18.24   23.24   18.70   
   25.0    2.468   3.007   3.853   7.870   9.349   11.98   7.900   6.508   7.377   7.351   13.40   16.42   15.32   14.64   16.02   12.60   3.794   8.994   11.36   11.45   17.59   16.08   17.16   13.30   12.68   13.92   12.71   13.13   12.55   11.83   12.69   16.35   18.89   16.54   5.680   8.308   20.79   20.80   21.11   16.50   24.54   23.09   20.83   14.79   12.89   19.63   19.40   18.03   14.92   24.81   21.93   17.77   23.30   6.779   26.90   27.66   28.46   23.59   21.22   22.11   22.33   19.61   18.94   28.10   22.25   18.80   15.26   15.98   20.40   15.47   17.99   15.54   19.91   18.53   16.44   10.39   12.22   16.79   15.65   12.12   14.04   21.61   21.05   27.12   27.46   26.36   30.52   29.31   19.91   19.23   24.49   19.71   
   27.0    2.588   3.154   4.041   8.254   9.805   12.56   8.286   6.825   7.737   7.709   14.05   17.22   16.07   15.36   16.80   13.22   3.979   9.433   11.92   12.00   18.45   16.87   17.99   13.95   13.30   14.60   13.33   13.77   13.17   12.41   13.31   17.15   19.81   17.35   5.957   8.713   21.80   21.82   22.14   17.31   25.73   24.22   21.85   15.51   13.51   20.59   20.35   18.91   15.65   26.02   23.00   18.64   24.44   7.110   28.21   29.01   29.84   24.75   22.25   23.19   23.42   20.57   19.86   29.47   23.34   19.72   16.00   16.77   21.40   16.23   18.87   16.29   20.89   19.44   17.25   10.90   12.81   17.61   16.41   12.71   14.72   22.67   22.07   28.44   28.80   27.64   32.01   30.74   20.88   20.17   25.69   20.68   
   30.0    2.704   3.294   4.220   8.621   10.24   13.12   8.654   7.129   8.081   8.052   14.67   17.98   16.78   16.04   17.55   13.80   4.156   9.852   12.45   12.54   19.27   17.62   18.79   14.57   13.89   15.25   13.93   14.38   13.75   12.96   13.90   17.91   20.69   18.12   6.222   9.101   22.77   22.79   23.12   18.07   26.88   25.30   22.82   16.20   14.12   21.51   21.25   19.75   16.34   27.18   24.02   19.47   25.53   7.426   29.47   30.30   31.17   25.85   23.24   24.22   24.46   21.49   20.74   30.78   24.38   20.59   16.71   17.51   22.35   16.95   19.71   17.02   21.81   20.30   18.01   11.39   13.38   18.39   17.14   13.28   15.38   23.67   23.05   29.71   30.08   28.87   33.43   32.10   21.81   21.06   26.83   21.59   
   32.0    2.814   3.428   4.393   8.974   10.66   13.66   9.008   7.420   8.411   8.381   15.27   18.72   17.47   16.70   18.26   14.37   4.326   10.25   12.96   13.05   20.06   18.33   19.56   15.16   14.46   15.88   14.50   14.97   14.31   13.49   14.47   18.64   21.54   18.86   6.476   9.472   23.70   23.72   24.07   18.81   27.98   26.33   23.75   16.86   14.69   22.39   22.12   20.56   17.01   28.29   25.00   20.26   26.57   7.729   30.67   31.54   32.44   26.90   24.19   25.21   25.46   22.36   21.59   32.03   25.37   21.43   17.39   18.23   23.26   17.64   20.51   17.71   22.70   21.13   18.75   11.85   13.93   19.14   17.84   13.82   16.01   24.64   24.00   30.92   31.30   30.05   34.80   33.42   22.70   21.93   27.93   22.48   
   35.0    2.920   3.558   4.559   9.312   11.06   14.17   9.348   7.700   8.728   8.697   15.85   19.43   18.13   17.33   18.95   14.91   4.489   10.64   13.44   13.54   20.82   19.03   20.30   15.73   15.01   16.48   15.04   15.53   14.85   14.00   15.02   19.35   22.35   19.57   6.720   9.830   24.60   24.61   24.98   19.52   29.03   27.32   24.65   17.50   15.25   23.23   22.95   21.34   17.65   29.36   25.95   21.03   27.57   8.021   31.83   32.73   33.67   27.92   25.11   26.16   26.42   23.21   22.41   33.24   26.33   22.24   18.05   18.91   24.14   18.31   21.29   18.38   23.56   21.93   19.46   12.30   14.46   19.86   18.52   14.34   16.61   25.57   24.90   32.09   32.49   31.19   36.11   34.68   23.55   22.75   28.98   23.32   
   37.0    3.023   3.683   4.719   9.639   11.45   14.67   9.676   7.970   9.035   9.003   16.41   20.11   18.76   17.93   19.62   15.43   4.647   11.01   13.92   14.02   21.55   19.69   21.01   16.29   15.53   17.05   15.57   16.08   15.38   14.49   15.55   20.03   23.13   20.26   6.956   10.17   25.46   25.48   25.85   20.21   30.05   28.28   25.51   18.12   15.78   24.05   23.76   22.09   18.27   30.39   26.86   21.77   28.54   8.303   32.95   33.88   34.85   28.90   25.99   27.08   27.35   24.02   23.19   34.41   27.25   23.02   18.68   19.58   24.99   18.95   22.03   19.03   24.39   22.70   20.14   12.73   14.96   20.56   19.17   14.85   17.19   26.47   25.78   33.21   33.63   32.28   37.38   35.89   24.38   23.55   30.00   24.14   
   40.0    3.122   3.803   4.873   9.955   11.83   15.15   9.993   8.231   9.331   9.298   16.94   20.77   19.38   18.52   20.26   15.94   4.799   11.38   14.37   14.48   22.25   20.34   21.70   16.82   16.04   17.61   16.08   16.61   15.88   14.96   16.06   20.68   23.89   20.92   7.184   10.51   26.30   26.31   26.70   20.87   31.04   29.21   26.35   18.71   16.30   24.83   24.54   22.81   18.87   31.38   27.74   22.48   29.48   8.575   34.03   34.99   35.99   29.85   26.84   27.97   28.24   24.81   23.95   35.54   28.15   23.78   19.30   20.22   25.80   19.57   22.76   19.65   25.19   23.44   20.80   13.15   15.45   21.23   19.80   15.33   17.76   27.34   26.62   34.30   34.73   33.34   38.60   37.07   25.18   24.32   30.98   24.94   
   45.0    3.311   4.034   5.169   10.56   12.54   16.07   10.60   8.731   9.897   9.862   17.97   22.03   20.55   19.65   21.49   16.91   5.090   12.07   15.24   15.36   23.60   21.57   23.02   17.84   17.02   18.68   17.06   17.61   16.84   15.87   17.03   21.94   25.34   22.19   7.620   11.15   27.89   27.91   28.32   22.14   32.92   30.98   27.95   19.84   17.29   26.34   26.03   24.19   20.02   33.29   29.42   23.84   31.26   9.095   36.09   37.11   38.18   31.66   28.47   29.67   29.96   26.32   25.41   37.69   29.86   25.22   20.47   21.45   27.37   20.76   24.14   20.84   26.72   24.86   22.06   13.95   16.39   22.52   21.00   16.26   18.83   29.00   28.24   36.38   36.84   35.36   40.95   39.32   26.71   25.80   32.86   26.45   
