# SRIM-2013 Electronic stopping power table for Z1=67
# Converted from a table provided by H.Hofsaess
# units of energy:         eV
# units of stopping power: eV A^2
#      \Z2 1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72      73      74      75      76      77      78      79      80      81      82      83      84      85      86      87      88      89      90      91      92      
# energy\  H       He      Li      Be      B       C       N       O       F       Ne      Na      Mg      Al      Si      P       S       Cl      Ar      K       Ca      Sc      Ti      V       Cr      Mn      Fe      Co      Ni      Cu      Zn      Ga      Ge      As      Se      Br      Kr      Rb      Sr      Y       Zr      Nb      Mo      Tc      Ru      Rh      Pd      Ag      Cd      In      Sn      Sb      Te      I       Xe      Cs      Ba      La      Ce      Pr      Nd      Pm      Sm      Eu      Gd      Tb      Dy      Ho      Er      Tm      Yb      Lu      Hf      Ta      W       Re      Os      Ir      Pt      Au      Hg      Tl      Pb      Bi      Po      At      Rn      Fr      Ra      Ac      Th      Pa      U       
   0.00    0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     
   10.0    1.521   1.853   2.375   4.851   5.762   7.382   4.869   4.011   4.547   4.531   8.256   10.12   9.443   9.026   9.872   7.767   2.338   5.543   7.004   7.055   10.84   9.911   10.57   8.196   7.817   8.582   7.836   8.091   7.738   7.291   7.823   10.08   11.64   10.20   3.501   5.121   12.81   12.82   13.01   10.17   15.12   14.23   12.84   9.117   7.942   12.10   11.96   11.11   9.197   15.29   13.52   10.95   14.36   4.178   16.58   17.05   17.54   14.54   13.08   13.63   13.76   12.09   11.67   17.32   13.72   11.59   9.403   9.852   12.57   9.536   11.09   9.576   12.27   11.42   10.13   6.407   7.531   10.35   9.646   7.472   8.652   13.32   12.97   16.71   16.92   16.24   18.81   18.06   12.27   11.85   15.10   12.15   
   11.0    1.595   1.944   2.491   5.088   6.044   7.743   5.107   4.207   4.769   4.752   8.659   10.61   9.904   9.466   10.35   8.146   2.453   5.814   7.345   7.399   11.37   10.40   11.09   8.596   8.199   9.001   8.218   8.486   8.115   7.647   8.205   10.57   12.21   10.69   3.672   5.370   13.44   13.45   13.64   10.67   15.86   14.93   13.47   9.561   8.330   12.69   12.54   11.66   9.645   16.04   14.18   11.49   15.06   4.382   17.39   17.88   18.39   15.25   13.72   14.29   14.43   12.68   12.24   18.16   14.39   12.15   9.862   10.33   13.19   10.00   11.63   10.04   12.87   11.98   10.63   6.719   7.898   10.85   10.12   7.836   9.074   13.97   13.60   17.53   17.75   17.04   19.73   18.95   12.87   12.43   15.83   12.74   
   12.0    1.666   2.030   2.601   5.314   6.312   8.087   5.334   4.394   4.981   4.963   9.044   11.08   10.34   9.887   10.81   8.508   2.562   6.072   7.672   7.728   11.88   10.86   11.58   8.978   8.563   9.401   8.584   8.864   8.476   7.987   8.570   11.04   12.75   11.17   3.835   5.609   14.04   14.04   14.25   11.14   16.57   15.59   14.06   9.987   8.700   13.26   13.10   12.18   10.07   16.75   14.81   12.00   15.73   4.577   18.16   18.68   19.21   15.93   14.33   14.93   15.07   13.24   12.79   18.97   15.03   12.69   10.30   10.79   13.77   10.45   12.15   10.49   13.44   12.51   11.10   7.018   8.249   11.33   10.57   8.185   9.478   14.59   14.21   18.31   18.54   17.80   20.61   19.79   13.44   12.98   16.54   13.31   
   13.0    1.734   2.113   2.708   5.531   6.570   8.417   5.552   4.573   5.184   5.166   9.414   11.54   10.77   10.29   11.26   8.855   2.666   6.320   7.985   8.044   12.36   11.30   12.06   9.345   8.913   9.785   8.934   9.226   8.822   8.313   8.920   11.49   13.27   11.62   3.991   5.838   14.61   14.62   14.83   11.60   17.24   16.23   14.64   10.39   9.055   13.80   13.63   12.67   10.49   17.44   15.41   12.49   16.38   4.764   18.90   19.44   20.00   16.58   14.91   15.54   15.69   13.78   13.31   19.74   15.64   13.21   10.72   11.23   14.34   10.87   12.64   10.92   13.99   13.02   11.56   7.305   8.586   11.80   11.00   8.519   9.865   15.19   14.79   19.06   19.29   18.52   21.45   20.60   13.99   13.51   17.21   13.85   
   14.0    1.800   2.193   2.810   5.740   6.818   8.735   5.761   4.746   5.380   5.361   9.769   11.97   11.17   10.68   11.68   9.190   2.767   6.559   8.287   8.347   12.83   11.73   12.51   9.698   9.249   10.15   9.272   9.574   9.155   8.627   9.256   11.92   13.77   12.06   4.142   6.059   15.16   15.17   15.39   12.03   17.89   16.84   15.19   10.79   9.397   14.32   14.15   13.15   10.88   18.09   15.99   12.96   16.99   4.944   19.62   20.17   20.75   17.21   15.47   16.13   16.28   14.30   13.81   20.49   16.23   13.71   11.13   11.66   14.88   11.28   13.12   11.33   14.52   13.52   11.99   7.581   8.910   12.24   11.41   8.841   10.24   15.76   15.35   19.78   20.02   19.22   22.26   21.37   14.52   14.02   17.86   14.38   
   15.0    1.863   2.270   2.908   5.941   7.057   9.041   5.964   4.912   5.568   5.549   10.11   12.39   11.56   11.05   12.09   9.512   2.864   6.789   8.578   8.640   13.28   12.14   12.95   10.04   9.574   10.51   9.597   9.910   9.477   8.930   9.581   12.34   14.26   12.49   4.287   6.271   15.69   15.70   15.93   12.46   18.52   17.43   15.73   11.17   9.727   14.82   14.64   13.61   11.26   18.73   16.55   13.42   17.59   5.117   20.31   20.88   21.48   17.81   16.02   16.69   16.85   14.81   14.30   21.21   16.80   14.19   11.52   12.07   15.40   11.68   13.58   11.73   15.03   13.99   12.41   7.847   9.223   12.67   11.81   9.151   10.60   16.31   15.89   20.47   20.73   19.90   23.04   22.12   15.03   14.52   18.49   14.88   
   16.0    1.924   2.344   3.004   6.136   7.289   9.338   6.159   5.073   5.751   5.731   10.44   12.80   11.94   11.42   12.49   9.824   2.958   7.012   8.859   8.924   13.72   12.54   13.38   10.37   9.888   10.86   9.912   10.24   9.787   9.223   9.896   12.75   14.73   12.90   4.428   6.477   16.21   16.22   16.46   12.86   19.13   18.00   16.24   11.53   10.05   15.31   15.12   14.06   11.63   19.34   17.10   13.86   18.17   5.285   20.97   21.57   22.18   18.40   16.54   17.24   17.41   15.29   14.76   21.90   17.35   14.66   11.89   12.46   15.90   12.06   14.03   12.11   15.52   14.45   12.82   8.104   9.526   13.09   12.20   9.451   10.94   16.85   16.41   21.14   21.41   20.55   23.79   22.85   15.52   14.99   19.10   15.37   
   17.0    1.983   2.416   3.096   6.325   7.513   9.625   6.349   5.230   5.928   5.907   10.76   13.19   12.31   11.77   12.87   10.13   3.049   7.228   9.131   9.198   14.14   12.92   13.79   10.69   10.19   11.19   10.22   10.55   10.09   9.507   10.20   13.14   15.18   13.29   4.564   6.676   16.71   16.72   16.96   13.26   19.72   18.56   16.74   11.89   10.36   15.78   15.59   14.49   11.99   19.94   17.62   14.28   18.73   5.448   21.62   22.23   22.87   18.96   17.05   17.77   17.94   15.76   15.22   22.58   17.88   15.11   12.26   12.85   16.39   12.43   14.46   12.49   16.00   14.89   13.21   8.353   9.819   13.49   12.58   9.742   11.28   17.37   16.91   21.79   22.06   21.18   24.53   23.55   16.00   15.45   19.68   15.84   
   18.0    2.041   2.486   3.186   6.508   7.731   9.904   6.533   5.381   6.100   6.078   11.08   13.58   12.67   12.11   13.24   10.42   3.137   7.437   9.396   9.465   14.55   13.30   14.19   11.00   10.49   11.51   10.51   10.86   10.38   9.782   10.50   13.52   15.62   13.68   4.697   6.870   17.19   17.20   17.45   13.64   20.29   19.10   17.23   12.23   10.66   16.24   16.04   14.91   12.34   20.52   18.13   14.70   19.27   5.606   22.24   22.88   23.53   19.51   17.55   18.29   18.46   16.22   15.66   23.23   18.40   15.54   12.62   13.22   16.87   12.79   14.88   12.85   16.47   15.33   13.60   8.596   10.10   13.88   12.94   10.02   11.61   17.87   17.40   22.42   22.70   21.79   25.24   24.23   16.46   15.90   20.26   16.30   
