# SRIM-2013 Electronic stopping power table for Z1=14
# Converted from a table provided by H.Hofsaess
# units of energy:         eV
# units of stopping power: eV A^2
#      \Z2 1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72      73      74      75      76      77      78      79      80      81      82      83      84      85      86      87      88      89      90      91      92      
# energy\  H       He      Li      Be      B       C       N       O       F       Ne      Na      Mg      Al      Si      P       S       Cl      Ar      K       Ca      Sc      Ti      V       Cr      Mn      Fe      Co      Ni      Cu      Zn      Ga      Ge      As      Se      Br      Kr      Rb      Sr      Y       Zr      Nb      Mo      Tc      Ru      Rh      Pd      Ag      Cd      In      Sn      Sb      Te      I       Xe      Cs      Ba      La      Ce      Pr      Nd      Pm      Sm      Eu      Gd      Tb      Dy      Ho      Er      Tm      Yb      Lu      Hf      Ta      W       Re      Os      Ir      Pt      Au      Hg      Tl      Pb      Bi      Po      At      Rn      Fr      Ra      Ac      Th      Pa      U       
   0.00    0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     
   10.0    1.141   1.391   1.782   3.640   4.324   5.540   3.654   3.010   3.412   3.400   6.195   7.593   7.086   6.773   7.408   5.828   1.755   4.160   5.255   5.294   8.136   7.437   7.935   6.150   5.866   6.440   5.880   6.072   5.806   5.471   5.870   7.562   8.736   7.651   2.627   3.842   9.615   9.621   9.762   7.631   11.35   10.68   9.635   6.841   5.960   9.080   8.973   8.340   6.901   11.47   10.14   8.220   10.78   3.135   12.44   12.79   13.16   10.91   9.814   10.23   10.33   9.072   8.758   12.99   10.29   8.694   7.056   7.393   9.435   7.156   8.321   7.186   9.210   8.571   7.605   4.808   5.651   7.764   7.238   5.607   6.492   9.995   9.734   12.54   12.70   12.19   14.11   13.55   9.207   8.894   11.33   9.117   
   11.0    1.197   1.459   1.869   3.818   4.535   5.810   3.832   3.157   3.578   3.566   6.498   7.964   7.432   7.103   7.769   6.113   1.840   4.363   5.512   5.552   8.534   7.800   8.322   6.450   6.152   6.754   6.167   6.368   6.090   5.738   6.157   7.931   9.162   8.024   2.755   4.030   10.08   10.09   10.24   8.004   11.90   11.20   10.10   7.175   6.251   9.524   9.411   8.747   7.238   12.03   10.64   8.621   11.30   3.288   13.05   13.42   13.80   11.45   10.29   10.73   10.83   9.514   9.186   13.63   10.79   9.119   7.400   7.754   9.896   7.505   8.727   7.536   9.659   8.990   7.976   5.042   5.927   8.143   7.592   5.880   6.809   10.48   10.21   13.15   13.32   12.78   14.80   14.22   9.656   9.328   11.88   9.562   
   12.0    1.250   1.523   1.952   3.987   4.737   6.068   4.003   3.297   3.737   3.724   6.787   8.318   7.762   7.419   8.115   6.384   1.922   4.557   5.757   5.799   8.913   8.147   8.692   6.737   6.426   7.055   6.441   6.651   6.360   5.994   6.431   8.284   9.570   8.381   2.878   4.209   10.53   10.54   10.69   8.360   12.43   11.70   10.55   7.494   6.528   9.947   9.829   9.136   7.560   12.57   11.11   9.004   11.81   3.435   13.63   14.02   14.42   11.95   10.75   11.20   11.31   9.938   9.594   14.23   11.27   9.524   7.729   8.099   10.34   7.839   9.115   7.871   10.09   9.390   8.331   5.266   6.190   8.505   7.929   6.142   7.112   10.95   10.66   13.74   13.91   13.35   15.46   14.85   10.09   9.743   12.41   9.988   
   13.0    1.301   1.586   2.032   4.150   4.930   6.316   4.166   3.432   3.890   3.876   7.064   8.657   8.079   7.722   8.446   6.645   2.001   4.743   5.992   6.036   9.277   8.480   9.047   7.012   6.688   7.343   6.704   6.923   6.620   6.238   6.693   8.622   9.960   8.723   2.995   4.381   10.96   10.97   11.13   8.701   12.94   12.18   10.99   7.800   6.795   10.35   10.23   9.509   7.868   13.08   11.56   9.372   12.29   3.575   14.19   14.59   15.01   12.44   11.19   11.66   11.77   10.34   9.986   14.82   11.74   9.913   8.045   8.429   10.76   8.159   9.487   8.193   10.50   9.773   8.671   5.481   6.443   8.852   8.253   6.393   7.402   11.40   11.10   14.30   14.48   13.90   16.09   15.45   10.50   10.14   12.92   10.40   
   14.0    1.351   1.646   2.108   4.307   5.116   6.554   4.323   3.561   4.037   4.023   7.330   8.984   8.384   8.013   8.765   6.896   2.076   4.922   6.218   6.264   9.627   8.800   9.389   7.277   6.941   7.620   6.957   7.184   6.870   6.474   6.946   8.948   10.34   9.052   3.108   4.546   11.38   11.38   11.55   9.029   13.43   12.64   11.40   8.094   7.052   10.74   10.62   9.868   8.165   13.58   12.00   9.726   12.75   3.710   14.72   15.14   15.57   12.91   11.61   12.10   12.22   10.73   10.36   15.38   12.18   10.29   8.348   8.748   11.16   8.467   9.845   8.502   10.90   10.14   8.998   5.688   6.686   9.186   8.564   6.634   7.682   11.83   11.52   14.84   15.02   14.42   16.70   16.04   10.89   10.52   13.40   10.79   
   15.0    1.398   1.703   2.182   4.458   5.296   6.785   4.475   3.686   4.179   4.164   7.588   9.300   8.678   8.295   9.073   7.138   2.149   5.094   6.436   6.484   9.965   9.109   9.718   7.533   7.184   7.887   7.201   7.436   7.111   6.701   7.190   9.262   10.70   9.370   3.217   4.706   11.78   11.78   11.96   9.346   13.90   13.08   11.80   8.378   7.299   11.12   10.99   10.21   8.452   14.05   12.42   10.07   13.20   3.840   15.24   15.67   16.12   13.37   12.02   12.53   12.65   11.11   10.73   15.92   12.61   10.65   8.641   9.055   11.56   8.764   10.19   8.800   11.28   10.50   9.314   5.888   6.921   9.509   8.865   6.867   7.952   12.24   11.92   15.36   15.55   14.93   17.29   16.60   11.28   10.89   13.87   11.17   
   16.0    1.444   1.759   2.254   4.604   5.469   7.007   4.622   3.807   4.316   4.300   7.837   9.605   8.963   8.567   9.370   7.372   2.220   5.262   6.648   6.696   10.29   9.407   10.04   7.780   7.420   8.146   7.438   7.680   7.344   6.921   7.425   9.565   11.05   9.677   3.323   4.860   12.16   12.17   12.35   9.653   14.35   13.51   12.19   8.653   7.538   11.49   11.35   10.55   8.729   14.51   12.83   10.40   13.63   3.966   15.74   16.18   16.65   13.80   12.41   12.94   13.06   11.47   11.08   16.44   13.02   11.00   8.925   9.352   11.93   9.051   10.53   9.089   11.65   10.84   9.619   6.081   7.148   9.820   9.156   7.092   8.212   12.64   12.31   15.86   16.06   15.42   17.85   17.15   11.65   11.25   14.33   11.53   
   17.0    1.488   1.813   2.323   4.746   5.638   7.223   4.764   3.924   4.448   4.433   8.078   9.900   9.239   8.830   9.659   7.599   2.288   5.423   6.852   6.902   10.61   9.697   10.35   8.019   7.648   8.397   7.666   7.917   7.570   7.134   7.654   9.860   11.39   9.975   3.425   5.010   12.54   12.54   12.73   9.950   14.80   13.93   12.56   8.919   7.770   11.84   11.70   10.87   8.998   14.96   13.22   10.72   14.05   4.088   16.22   16.68   17.16   14.23   12.80   13.33   13.46   11.83   11.42   16.94   13.42   11.34   9.199   9.639   12.30   9.330   10.85   9.369   12.01   11.18   9.916   6.268   7.368   10.12   9.438   7.310   8.465   13.03   12.69   16.35   16.56   15.89   18.40   17.67   12.00   11.60   14.77   11.89   
   18.0    1.531   1.866   2.391   4.884   5.801   7.432   4.902   4.038   4.577   4.561   8.312   10.19   9.506   9.086   9.939   7.819   2.354   5.581   7.051   7.103   10.92   9.978   10.65   8.251   7.870   8.640   7.889   8.146   7.790   7.341   7.876   10.15   11.72   10.26   3.524   5.155   12.90   12.91   13.10   10.24   15.23   14.33   12.93   9.178   7.996   12.18   12.04   11.19   9.259   15.39   13.61   11.03   14.46   4.206   16.69   17.17   17.66   14.64   13.17   13.72   13.85   12.17   11.75   17.43   13.81   11.66   9.466   9.919   12.66   9.600   11.16   9.640   12.36   11.50   10.20   6.450   7.581   10.42   9.711   7.522   8.710   13.41   13.06   16.83   17.04   16.35   18.94   18.19   12.35   11.93   15.20   12.23   
