# SRIM-2013 Electronic stopping power table for Z1=49
# Converted from a table provided by H.Hofsaess
# units of energy:         eV
# units of stopping power: eV A^2
#      \Z2 1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72      73      74      75      76      77      78      79      80      81      82      83      84      85      86      87      88      89      90      91      92      
# energy\  H       He      Li      Be      B       C       N       O       F       Ne      Na      Mg      Al      Si      P       S       Cl      Ar      K       Ca      Sc      Ti      V       Cr      Mn      Fe      Co      Ni      Cu      Zn      Ga      Ge      As      Se      Br      Kr      Rb      Sr      Y       Zr      Nb      Mo      Tc      Ru      Rh      Pd      Ag      Cd      In      Sn      Sb      Te      I       Xe      Cs      Ba      La      Ce      Pr      Nd      Pm      Sm      Eu      Gd      Tb      Dy      Ho      Er      Tm      Yb      Lu      Hf      Ta      W       Re      Os      Ir      Pt      Au      Hg      Tl      Pb      Bi      Po      At      Rn      Fr      Ra      Ac      Th      Pa      U       
   0.00    0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     
   10.0    0.627   0.764   0.979   2.001   2.376   3.043   2.008   1.654   1.875   1.868   3.405   4.173   3.894   3.722   4.071   3.203   0.964   2.286   2.888   2.910   4.472   4.088   4.361   3.380   3.224   3.539   3.232   3.337   3.190   3.007   3.226   4.156   4.801   4.205   1.444   2.112   5.285   5.288   5.365   4.194   6.237   5.870   5.295   3.760   3.275   4.991   4.931   4.584   3.791   6.307   5.574   4.518   5.923   1.723   6.838   7.032   7.233   5.998   5.392   5.621   5.675   4.986   4.814   7.142   5.657   4.778   3.878   4.063   5.186   3.933   4.573   3.949   5.062   4.711   4.180   2.642   3.106   4.267   3.978   3.081   3.568   5.494   5.350   6.893   6.979   6.700   7.758   7.450   5.060   4.888   6.226   5.011   
   11.0    0.658   0.802   1.027   2.098   2.492   3.192   2.106   1.735   1.967   1.960   3.571   4.377   4.084   3.904   4.270   3.359   1.011   2.398   3.029   3.052   4.690   4.287   4.574   3.545   3.381   3.712   3.389   3.500   3.346   3.154   3.384   4.359   5.036   4.410   1.514   2.215   5.543   5.546   5.627   4.399   6.541   6.157   5.554   3.943   3.435   5.234   5.172   4.808   3.976   6.614   5.846   4.738   6.212   1.807   7.172   7.375   7.586   6.290   5.655   5.895   5.952   5.229   5.049   7.490   5.933   5.012   4.067   4.262   5.439   4.125   4.796   4.142   5.309   4.941   4.384   2.771   3.257   4.475   4.172   3.232   3.742   5.762   5.611   7.229   7.320   7.027   8.136   7.813   5.307   5.127   6.530   5.256   
   12.0    0.687   0.837   1.073   2.192   2.603   3.334   2.200   1.812   2.054   2.047   3.730   4.572   4.266   4.078   4.460   3.509   1.056   2.504   3.164   3.187   4.899   4.478   4.777   3.703   3.532   3.877   3.540   3.656   3.494   3.294   3.534   4.553   5.259   4.606   1.582   2.313   5.789   5.792   5.878   4.594   6.832   6.430   5.801   4.119   3.588   5.467   5.402   5.021   4.153   6.908   6.106   4.949   6.489   1.888   7.491   7.703   7.924   6.570   5.906   6.157   6.217   5.462   5.273   7.824   6.197   5.234   4.248   4.451   5.681   4.308   5.010   4.326   5.545   5.161   4.579   2.894   3.402   4.674   4.358   3.376   3.909   6.018   5.860   7.551   7.645   7.339   8.498   8.161   5.543   5.355   6.821   5.489   
   13.0    0.715   0.872   1.117   2.281   2.710   3.470   2.290   1.886   2.138   2.130   3.882   4.758   4.440   4.244   4.642   3.652   1.100   2.607   3.293   3.317   5.099   4.661   4.972   3.854   3.676   4.036   3.685   3.805   3.637   3.429   3.679   4.739   5.474   4.794   1.646   2.408   6.025   6.029   6.118   4.782   7.111   6.693   6.037   4.287   3.735   5.690   5.623   5.226   4.323   7.191   6.356   5.151   6.754   1.965   7.797   8.018   8.247   6.838   6.148   6.409   6.471   5.685   5.488   8.143   6.450   5.448   4.421   4.633   5.913   4.484   5.214   4.503   5.771   5.371   4.766   3.013   3.541   4.865   4.536   3.513   4.068   6.264   6.099   7.859   7.957   7.639   8.845   8.494   5.769   5.573   7.099   5.713   
   14.0    0.742   0.904   1.159   2.367   2.812   3.601   2.376   1.957   2.219   2.211   4.029   4.938   4.608   4.404   4.817   3.790   1.141   2.705   3.418   3.443   5.291   4.836   5.160   4.000   3.815   4.188   3.824   3.948   3.774   3.558   3.817   4.918   5.681   4.975   1.708   2.499   6.253   6.256   6.349   4.963   7.380   6.946   6.265   4.449   3.876   5.905   5.835   5.424   4.486   7.462   6.595   5.345   7.009   2.039   8.091   8.320   8.558   7.097   6.380   6.651   6.715   5.899   5.696   8.450   6.693   5.654   4.588   4.808   6.136   4.653   5.411   4.673   5.989   5.574   4.945   3.126   3.675   5.049   4.707   3.646   4.222   6.500   6.330   8.156   8.258   7.927   9.179   8.815   5.987   5.784   7.367   5.929   
   15.0    0.768   0.936   1.199   2.450   2.911   3.727   2.460   2.026   2.297   2.288   4.170   5.111   4.770   4.559   4.986   3.923   1.181   2.800   3.538   3.563   5.477   5.006   5.341   4.140   3.948   4.335   3.958   4.087   3.907   3.683   3.951   5.090   5.880   5.150   1.768   2.586   6.472   6.476   6.571   5.137   7.639   7.190   6.485   4.605   4.012   6.112   6.040   5.614   4.643   7.724   6.827   5.533   7.255   2.110   8.375   8.612   8.859   7.346   6.604   6.884   6.951   6.106   5.896   8.747   6.928   5.852   4.749   4.976   6.351   4.817   5.601   4.837   6.199   5.770   5.119   3.236   3.804   5.226   4.872   3.774   4.370   6.728   6.552   8.442   8.548   8.205   9.501   9.124   6.197   5.987   7.626   6.137   
   16.0    0.793   0.967   1.239   2.531   3.006   3.850   2.540   2.092   2.372   2.363   4.307   5.279   4.926   4.708   5.150   4.052   1.220   2.892   3.654   3.680   5.656   5.170   5.516   4.276   4.078   4.477   4.088   4.221   4.035   3.804   4.081   5.257   6.073   5.319   1.826   2.671   6.685   6.688   6.787   5.305   7.889   7.425   6.698   4.756   4.143   6.313   6.238   5.798   4.796   7.977   7.051   5.714   7.492   2.180   8.649   8.895   9.149   7.586   6.820   7.110   7.179   6.307   6.089   9.034   7.155   6.044   4.905   5.140   6.559   4.975   5.785   4.995   6.403   5.959   5.287   3.342   3.929   5.397   5.032   3.898   4.514   6.949   6.767   8.719   8.828   8.474   9.813   9.423   6.400   6.183   7.876   6.338   
   17.0    0.818   0.997   1.277   2.608   3.099   3.968   2.618   2.157   2.445   2.436   4.440   5.441   5.078   4.853   5.308   4.176   1.257   2.981   3.766   3.794   5.831   5.330   5.686   4.407   4.203   4.615   4.214   4.351   4.159   3.921   4.207   5.419   6.260   5.482   1.882   2.753   6.890   6.894   6.996   5.468   8.132   7.654   6.904   4.902   4.271   6.507   6.430   5.977   4.943   8.223   7.268   5.890   7.723   2.247   8.916   9.168   9.431   7.820   7.030   7.329   7.400   6.501   6.276   9.312   7.375   6.230   5.056   5.298   6.761   5.128   5.963   5.149   6.600   6.142   5.450   3.445   4.049   5.563   5.187   4.018   4.652   7.163   6.975   8.987   9.100   8.735   10.11   9.713   6.597   6.373   8.118   6.533   
   18.0    0.841   1.025   1.314   2.684   3.188   4.083   2.694   2.219   2.516   2.507   4.568   5.599   5.225   4.994   5.462   4.297   1.294   3.067   3.875   3.904   6.000   5.484   5.851   4.535   4.325   4.749   4.336   4.477   4.280   4.034   4.329   5.576   6.442   5.641   1.937   2.833   7.090   7.094   7.199   5.627   8.368   7.876   7.104   5.044   4.394   6.696   6.616   6.150   5.087   8.461   7.479   6.061   7.947   2.312   9.174   9.434   9.704   8.047   7.234   7.541   7.614   6.689   6.458   9.582   7.589   6.411   5.203   5.451   6.957   5.276   6.136   5.298   6.791   6.320   5.608   3.545   4.167   5.725   5.337   4.134   4.787   7.370   7.177   9.248   9.363   8.988   10.41   9.995   6.789   6.558   8.353   6.723   
