# SRIM-2013 Electronic stopping power table for Z1=79
# Converted from a table provided by H.Hofsaess
# units of energy:         eV
# units of stopping power: eV A^2
#      \Z2 1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72      73      74      75      76      77      78      79      80      81      82      83      84      85      86      87      88      89      90      91      92      
# energy\  H       He      Li      Be      B       C       N       O       F       Ne      Na      Mg      Al      Si      P       S       Cl      Ar      K       Ca      Sc      Ti      V       Cr      Mn      Fe      Co      Ni      Cu      Zn      Ga      Ge      As      Se      Br      Kr      Rb      Sr      Y       Zr      Nb      Mo      Tc      Ru      Rh      Pd      Ag      Cd      In      Sn      Sb      Te      I       Xe      Cs      Ba      La      Ce      Pr      Nd      Pm      Sm      Eu      Gd      Tb      Dy      Ho      Er      Tm      Yb      Lu      Hf      Ta      W       Re      Os      Ir      Pt      Au      Hg      Tl      Pb      Bi      Po      At      Rn      Fr      Ra      Ac      Th      Pa      U       
   0.00    0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     
   10.0    1.595   1.944   2.491   5.088   6.044   7.743   5.107   4.207   4.769   4.752   8.659   10.61   9.904   9.466   10.35   8.146   2.453   5.814   7.345   7.399   11.37   10.40   11.09   8.596   8.199   9.001   8.218   8.486   8.115   7.647   8.205   10.57   12.21   10.69   3.671   5.370   13.44   13.45   13.64   10.67   15.86   14.93   13.47   9.561   8.330   12.69   12.54   11.66   9.645   16.04   14.18   11.49   15.06   4.382   17.39   17.88   18.39   15.25   13.72   14.29   14.43   12.68   12.24   18.16   14.39   12.15   9.862   10.33   13.19   10.00   11.63   10.04   12.87   11.98   10.63   6.719   7.898   10.85   10.12   7.836   9.074   13.97   13.60   17.53   17.75   17.04   19.73   18.95   12.87   12.43   15.83   12.74   
   11.0    1.673   2.039   2.612   5.336   6.339   8.120   5.356   4.412   5.001   4.984   9.082   11.13   10.39   9.928   10.86   8.543   2.572   6.098   7.704   7.760   11.93   10.90   11.63   9.016   8.599   9.441   8.619   8.901   8.511   8.021   8.605   11.09   12.81   11.22   3.851   5.633   14.10   14.10   14.31   11.19   16.64   15.66   14.12   10.03   8.736   13.31   13.15   12.23   10.12   16.82   14.87   12.05   15.80   4.596   18.24   18.76   19.29   16.00   14.39   14.99   15.14   13.30   12.84   19.05   15.09   12.74   10.34   10.84   13.83   10.49   12.20   10.53   13.50   12.56   11.15   7.047   8.284   11.38   10.61   8.219   9.517   14.65   14.27   18.39   18.61   17.87   20.69   19.87   13.50   13.04   16.61   13.37   
   12.0    1.748   2.129   2.728   5.573   6.620   8.482   5.594   4.608   5.224   5.205   9.486   11.63   10.85   10.37   11.34   8.923   2.687   6.369   8.046   8.105   12.46   11.39   12.15   9.417   8.981   9.860   9.003   9.296   8.890   8.377   8.988   11.58   13.38   11.71   4.022   5.883   14.72   14.73   14.95   11.68   17.38   16.35   14.75   10.47   9.125   13.90   13.74   12.77   10.57   17.57   15.53   12.59   16.50   4.801   19.05   19.59   20.15   16.71   15.03   15.66   15.81   13.89   13.41   19.90   15.76   13.31   10.80   11.32   14.45   10.96   12.74   11.00   14.10   13.12   11.64   7.361   8.652   11.89   11.08   8.584   9.941   15.30   14.90   19.20   19.44   18.66   21.61   20.75   14.10   13.62   17.35   13.96   
   13.0    1.819   2.216   2.840   5.801   6.891   8.828   5.823   4.796   5.437   5.418   9.873   12.10   11.29   10.79   11.81   9.288   2.796   6.629   8.375   8.436   12.97   11.85   12.65   9.801   9.348   10.26   9.370   9.676   9.253   8.719   9.355   12.05   13.92   12.19   4.186   6.123   15.32   15.33   15.56   12.16   18.08   17.02   15.35   10.90   9.497   14.47   14.30   13.29   11.00   18.29   16.16   13.10   17.18   4.997   19.83   20.39   20.97   17.39   15.64   16.30   16.46   14.46   13.96   20.71   16.40   13.86   11.24   11.78   15.04   11.40   13.26   11.45   14.68   13.66   12.12   7.661   9.005   12.37   11.54   8.935   10.35   15.93   15.51   19.99   20.24   19.43   22.49   21.60   14.67   14.17   18.05   14.53   
   14.0    1.888   2.300   2.947   6.020   7.151   9.161   6.043   4.977   5.642   5.622   10.25   12.56   11.72   11.20   12.25   9.638   2.902   6.879   8.691   8.755   13.46   12.30   13.12   10.17   9.701   10.65   9.724   10.04   9.602   9.048   9.708   12.51   14.45   12.65   4.344   6.354   15.90   15.91   16.14   12.62   18.77   17.66   15.93   11.31   9.856   15.02   14.84   13.79   11.41   18.98   16.77   13.59   17.82   5.185   20.58   21.16   21.76   18.05   16.23   16.91   17.08   15.00   14.48   21.49   17.02   14.38   11.67   12.23   15.60   11.83   13.76   11.88   15.23   14.18   12.58   7.951   9.345   12.84   11.97   9.272   10.74   16.53   16.10   20.74   21.00   20.16   23.34   22.42   15.23   14.71   18.74   15.08   
   15.0    1.954   2.381   3.050   6.231   7.402   9.483   6.255   5.152   5.840   5.820   10.61   13.00   12.13   11.59   12.68   9.977   3.004   7.120   8.996   9.062   13.93   12.73   13.58   10.53   10.04   11.02   10.07   10.39   9.939   9.366   10.05   12.94   14.95   13.10   4.497   6.577   16.46   16.47   16.71   13.06   19.43   18.28   16.49   11.71   10.20   15.54   15.36   14.28   11.81   19.64   17.36   14.07   18.45   5.367   21.30   21.90   22.53   18.68   16.80   17.51   17.68   15.53   14.99   22.24   17.62   14.88   12.08   12.66   16.15   12.25   14.24   12.30   15.77   14.67   13.02   8.230   9.673   13.29   12.39   9.598   11.11   17.11   16.66   21.47   21.74   20.87   24.16   23.20   15.76   15.22   19.39   15.61   
   16.0    2.018   2.459   3.150   6.435   7.645   9.794   6.460   5.321   6.032   6.010   10.95   13.42   12.53   11.97   13.10   10.30   3.102   7.354   9.291   9.359   14.38   13.15   14.03   10.87   10.37   11.39   10.40   10.73   10.27   9.673   10.38   13.37   15.44   13.53   4.644   6.793   17.00   17.01   17.26   13.49   20.06   18.88   17.03   12.09   10.54   16.05   15.86   14.75   12.20   20.29   17.93   14.53   19.05   5.543   22.00   22.62   23.27   19.29   17.35   18.08   18.26   16.04   15.48   22.97   18.20   15.37   12.47   13.07   16.68   12.65   14.71   12.70   16.28   15.15   13.45   8.499   9.991   13.73   12.80   9.912   11.48   17.67   17.21   22.17   22.45   21.55   24.95   23.96   16.28   15.72   20.03   16.12   
   17.0    2.080   2.534   3.247   6.633   7.880   10.10   6.659   5.485   6.217   6.195   11.29   13.84   12.91   12.34   13.50   10.62   3.198   7.580   9.577   9.647   14.83   13.55   14.46   11.21   10.69   11.74   10.72   11.06   10.58   9.971   10.70   13.78   15.92   13.94   4.787   7.002   17.52   17.53   17.79   13.91   20.68   19.46   17.56   12.47   10.86   16.55   16.35   15.20   12.58   20.91   18.48   14.98   19.64   5.714   22.67   23.32   23.98   19.89   17.88   18.64   18.82   16.53   15.96   23.68   18.76   15.84   12.86   13.47   17.19   13.04   15.16   13.09   16.78   15.62   13.86   8.761   10.30   14.15   13.19   10.22   11.83   18.22   17.74   22.86   23.14   22.21   25.72   24.70   16.78   16.21   20.65   16.62   
   18.0    2.140   2.608   3.341   6.826   8.108   10.39   6.852   5.644   6.398   6.375   11.62   14.24   13.29   12.70   13.89   10.93   3.290   7.800   9.855   9.927   15.26   13.95   14.88   11.53   11.00   12.08   11.03   11.39   10.89   10.26   11.01   14.18   16.38   14.35   4.926   7.205   18.03   18.04   18.31   14.31   21.28   20.03   18.07   12.83   11.18   17.03   16.83   15.64   12.94   21.52   19.02   15.41   20.21   5.879   23.33   23.99   24.68   20.46   18.40   19.18   19.36   17.01   16.42   24.37   19.30   16.30   13.23   13.86   17.69   13.42   15.60   13.47   17.27   16.07   14.26   9.015   10.60   14.56   13.57   10.51   12.17   18.74   18.25   23.52   23.81   22.86   26.47   25.42   17.26   16.68   21.24   17.10   
   20.0    2.256   2.749   3.522   7.195   8.547   10.95   7.222   5.949   6.744   6.720   12.25   15.01   14.01   13.39   14.64   11.52   3.468   8.222   10.39   10.46   16.08   14.70   15.68   12.16   11.59   12.73   11.62   12.00   11.48   10.81   11.60   14.95   17.27   15.12   5.192   7.595   19.01   19.02   19.30   15.08   22.43   21.11   19.04   13.52   11.78   17.95   17.74   16.49   13.64   22.68   20.05   16.25   21.30   6.197   24.59   25.29   26.01   21.57   19.40   20.22   20.41   17.93   17.31   25.69   20.34   17.19   13.95   14.61   18.65   14.14   16.45   14.20   18.20   16.94   15.03   9.503   11.17   15.35   14.31   11.08   12.83   19.76   19.24   24.79   25.10   24.09   27.90   26.79   18.20   17.58   22.39   18.02   
   22.0    2.393   2.916   3.736   7.631   9.065   11.61   7.660   6.310   7.153   7.128   12.99   15.92   14.86   14.20   15.53   12.22   3.679   8.721   11.02   11.10   17.06   15.59   16.64   12.89   12.30   13.50   12.33   12.73   12.17   11.47   12.31   15.85   18.31   16.04   5.507   8.056   20.16   20.17   20.47   16.00   23.79   22.39   20.20   14.34   12.49   19.04   18.81   17.49   14.47   24.06   21.26   17.23   22.60   6.573   26.08   26.82   27.59   22.88   20.58   21.44   21.65   19.02   18.36   27.24   21.58   18.23   14.79   15.50   19.78   15.00   17.45   15.06   19.31   17.97   15.94   10.08   11.85   16.28   15.18   11.75   13.61   20.96   20.41   26.29   26.62   25.56   29.59   28.42   19.30   18.65   23.75   19.11   
   25.0    2.523   3.073   3.938   8.044   9.556   12.24   8.075   6.651   7.540   7.513   13.69   16.78   15.66   14.97   16.37   12.88   3.878   9.192   11.61   11.70   17.98   16.44   17.54   13.59   12.96   14.23   12.99   13.42   12.83   12.09   12.97   16.71   19.31   16.91   5.805   8.491   21.25   21.26   21.57   16.86   25.08   23.60   21.29   15.12   13.17   20.07   19.83   18.43   15.25   25.36   22.41   18.17   23.82   6.929   27.50   28.27   29.08   24.12   21.69   22.60   22.82   20.05   19.36   28.72   22.75   19.21   15.59   16.34   20.85   15.81   18.39   15.88   20.35   18.94   16.81   10.62   12.49   17.16   16.00   12.39   14.35   22.09   21.51   27.72   28.06   26.94   31.19   29.96   20.35   19.65   25.04   20.15   
   27.0    2.646   3.223   4.130   8.437   10.02   12.84   8.469   6.976   7.908   7.880   14.36   17.60   16.42   15.70   17.17   13.51   4.067   9.641   12.18   12.27   18.86   17.24   18.39   14.26   13.60   14.93   13.63   14.07   13.46   12.68   13.61   17.53   20.25   17.73   6.088   8.906   22.29   22.30   22.63   17.69   26.30   24.76   22.33   15.86   13.81   21.05   20.80   19.33   16.00   26.60   23.51   19.05   24.98   7.267   28.84   29.66   30.50   25.29   22.75   23.71   23.93   21.03   20.30   30.12   23.86   20.15   16.35   17.14   21.87   16.59   19.29   16.65   21.35   19.87   17.63   11.14   13.10   17.99   16.78   13.00   15.05   23.17   22.56   29.07   29.43   28.25   32.72   31.42   21.34   20.61   26.26   21.13   
   30.0    2.763   3.367   4.314   8.812   10.47   13.41   8.846   7.286   8.259   8.230   15.00   18.38   17.15   16.40   17.93   14.11   4.248   10.07   12.72   12.82   19.70   18.00   19.21   14.89   14.20   15.59   14.23   14.70   14.06   13.25   14.21   18.31   21.15   18.52   6.359   9.302   23.28   23.29   23.63   18.47   27.47   25.86   23.32   16.56   14.43   21.98   21.72   20.19   16.71   27.78   24.55   19.90   26.09   7.590   30.12   30.97   31.86   26.42   23.76   24.76   25.00   21.96   21.20   31.46   24.92   21.05   17.08   17.90   22.84   17.32   20.14   17.40   22.30   20.75   18.41   11.64   13.68   18.79   17.52   13.57   15.72   24.20   23.56   30.36   30.74   29.51   34.17   32.81   22.29   21.53   27.43   22.07   
   32.0    2.876   3.504   4.490   9.172   10.90   13.96   9.207   7.584   8.597   8.566   15.61   19.13   17.85   17.07   18.67   14.69   4.421   10.48   13.24   13.34   20.50   18.74   19.99   15.50   14.78   16.23   14.82   15.30   14.63   13.79   14.79   19.05   22.01   19.28   6.619   9.682   24.23   24.24   24.60   19.23   28.59   26.91   24.28   17.24   15.02   22.88   22.61   21.01   17.39   28.91   25.56   20.71   27.16   7.900   31.35   32.24   33.16   27.50   24.73   25.77   26.02   22.86   22.07   32.74   25.93   21.91   17.78   18.63   23.77   18.03   20.97   18.11   23.21   21.60   19.16   12.11   14.24   19.56   18.24   14.13   16.36   25.19   24.53   31.60   32.00   30.72   35.57   34.15   23.20   22.41   28.55   22.97   
   35.0    2.985   3.637   4.659   9.518   11.31   14.49   9.554   7.870   8.921   8.890   16.20   19.85   18.53   17.71   19.37   15.24   4.588   10.88   13.74   13.84   21.28   19.45   20.75   16.08   15.34   16.84   15.38   15.88   15.18   14.31   15.35   19.77   22.84   20.01   6.869   10.05   25.14   25.16   25.53   19.95   29.67   27.93   25.19   17.89   15.58   23.74   23.46   21.81   18.04   30.00   26.52   21.49   28.18   8.198   32.53   33.46   34.41   28.53   25.66   26.74   27.00   23.72   22.90   33.98   26.91   22.73   18.45   19.33   24.67   18.71   21.76   18.79   24.08   22.41   19.89   12.57   14.78   20.30   18.93   14.66   16.98   26.14   25.45   32.79   33.20   31.87   36.91   35.44   24.07   23.26   29.62   23.84   
   37.0    3.089   3.764   4.823   9.852   11.70   14.99   9.890   8.146   9.234   9.202   16.77   20.55   19.18   18.33   20.05   15.77   4.749   11.26   14.22   14.33   22.02   20.13   21.48   16.65   15.88   17.43   15.91   16.43   15.72   14.81   15.89   20.47   23.64   20.71   7.110   10.40   26.02   26.04   26.42   20.65   30.72   28.91   26.08   18.52   16.13   24.58   24.29   22.57   18.68   31.06   27.45   22.25   29.17   8.486   33.67   34.63   35.62   29.54   26.56   27.68   27.95   24.55   23.71   35.17   27.86   23.53   19.10   20.01   25.54   19.37   22.52   19.45   24.93   23.20   20.58   13.01   15.29   21.01   19.59   15.18   17.57   27.05   26.35   33.95   34.37   32.99   38.20   36.69   24.92   24.07   30.66   24.68   
   40.0    3.191   3.888   4.981   10.18   12.09   15.49   10.21   8.413   9.537   9.503   17.32   21.23   19.81   18.93   20.71   16.29   4.905   11.63   14.69   14.80   22.74   20.79   22.18   17.19   16.40   18.00   16.44   16.97   16.23   15.29   16.41   21.14   24.42   21.39   7.343   10.74   26.88   26.89   27.29   21.33   31.72   29.86   26.93   19.12   16.66   25.38   25.08   23.31   19.29   32.08   28.35   22.98   30.13   8.764   34.78   35.77   36.79   30.51   27.43   28.59   28.87   25.36   24.48   36.32   28.77   24.30   19.72   20.67   26.38   20.00   23.26   20.09   25.75   23.96   21.26   13.44   15.80   21.70   20.23   15.67   18.15   27.94   27.21   35.06   35.50   34.08   39.46   37.89   25.74   24.86   31.67   25.49   
   45.0    3.384   4.123   5.283   10.79   12.82   16.42   10.83   8.924   10.12   10.08   18.37   22.51   21.01   20.08   21.96   17.28   5.203   12.33   15.58   15.70   24.12   22.05   23.53   18.24   17.39   19.09   17.43   18.00   17.22   16.22   17.41   22.42   25.90   22.68   7.788   11.39   28.51   28.52   28.95   22.63   33.65   31.67   28.57   20.28   17.67   26.92   26.60   24.73   20.46   34.02   30.07   24.37   31.95   9.296   36.89   37.93   39.02   32.36   29.10   30.32   30.62   26.90   25.97   38.53   30.52   25.78   20.92   21.92   27.98   21.22   24.67   21.30   27.31   25.41   22.55   14.25   16.75   23.02   21.46   16.62   19.25   29.64   28.86   37.19   37.65   36.14   41.85   40.19   27.30   26.37   33.59   27.03   
   50.0    3.567   4.346   5.569   11.38   13.51   17.31   11.42   9.407   10.66   10.63   19.36   23.73   22.15   21.17   23.15   18.21   5.484   13.00   16.42   16.55   25.43   23.24   24.80   19.22   18.33   20.13   18.38   18.98   18.15   17.10   18.35   23.63   27.30   23.91   8.210   12.01   30.05   30.07   30.51   23.85   35.47   33.38   30.11   21.38   18.63   28.38   28.04   26.07   21.57   35.86   31.70   25.69   33.68   9.799   38.88   39.99   41.13   34.11   30.67   31.96   32.27   28.35   27.37   40.61   32.17   27.17   22.05   23.11   29.49   22.36   26.01   22.46   28.78   26.79   23.77   15.03   17.66   24.26   22.62   17.52   20.29   31.24   30.42   39.20   39.69   38.10   44.11   42.36   28.77   27.80   35.41   28.49   
