# SRIM-2013 Electronic stopping power table for Z1=82
# Converted from a table provided by H.Hofsaess
# units of energy:         eV
# units of stopping power: eV A^2
#      \Z2 1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72      73      74      75      76      77      78      79      80      81      82      83      84      85      86      87      88      89      90      91      92      
# energy\  H       He      Li      Be      B       C       N       O       F       Ne      Na      Mg      Al      Si      P       S       Cl      Ar      K       Ca      Sc      Ti      V       Cr      Mn      Fe      Co      Ni      Cu      Zn      Ga      Ge      As      Se      Br      Kr      Rb      Sr      Y       Zr      Nb      Mo      Tc      Ru      Rh      Pd      Ag      Cd      In      Sn      Sb      Te      I       Xe      Cs      Ba      La      Ce      Pr      Nd      Pm      Sm      Eu      Gd      Tb      Dy      Ho      Er      Tm      Yb      Lu      Hf      Ta      W       Re      Os      Ir      Pt      Au      Hg      Tl      Pb      Bi      Po      At      Rn      Fr      Ra      Ac      Th      Pa      U       
   0.00    0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     
   10.0    1.546   1.887   2.418   4.939   5.867   7.503   4.958   4.084   4.630   4.613   8.407   10.30   9.615   9.190   10.05   7.908   2.381   5.644   7.131   7.184   11.04   10.09   10.77   8.346   7.960   8.739   7.979   8.239   7.879   7.424   7.966   10.26   11.85   10.38   3.564   5.214   13.05   13.05   13.25   10.36   15.40   14.49   13.07   9.283   8.087   12.32   12.18   11.32   9.364   15.57   13.76   11.15   14.62   4.254   16.88   17.36   17.86   14.81   13.29   13.88   14.01   12.31   11.88   17.63   13.97   11.80   9.574   10.03   12.80   9.710   11.29   9.750   12.50   11.63   10.32   6.524   7.668   10.53   9.822   7.608   8.810   13.54   13.21   17.02   17.23   16.54   19.15   18.39   12.49   12.07   15.37   12.37   
   11.0    1.621   1.979   2.536   5.180   6.154   7.869   5.200   4.283   4.855   4.838   8.817   10.81   10.08   9.639   10.54   8.294   2.497   5.920   7.479   7.534   11.58   10.58   11.29   8.753   8.348   9.165   8.368   8.641   8.263   7.787   8.355   10.76   12.43   10.89   3.738   5.468   13.68   13.69   13.89   10.86   16.15   15.20   13.71   9.736   8.482   12.92   12.77   11.87   9.821   16.33   14.43   11.70   15.34   4.462   17.71   18.21   18.73   15.53   13.94   14.56   14.70   12.91   12.46   18.49   14.65   12.37   10.04   10.52   13.43   10.18   11.84   10.23   13.11   12.20   10.82   6.842   8.042   11.05   10.30   7.979   9.240   14.20   13.85   17.85   18.07   17.35   20.09   19.29   13.10   12.66   16.12   12.98   
   12.0    1.693   2.067   2.649   5.411   6.427   8.219   5.431   4.474   5.071   5.053   9.209   11.29   10.53   10.07   11.01   8.663   2.608   6.183   7.812   7.869   12.09   11.06   11.79   9.142   8.719   9.573   8.740   9.025   8.631   8.133   8.726   11.24   12.99   11.37   3.905   5.712   14.29   14.30   14.51   11.34   16.87   15.88   14.32   10.17   8.859   13.50   13.34   12.40   10.26   17.06   15.08   12.22   16.02   4.661   18.49   19.02   19.56   16.22   14.56   15.20   15.35   13.48   13.02   19.32   15.30   12.92   10.49   10.99   14.03   10.64   12.37   10.68   13.69   12.74   11.30   7.146   8.400   11.54   10.76   8.334   9.651   14.83   14.47   18.64   18.88   18.12   20.98   20.15   13.69   13.22   16.84   13.55   
   13.0    1.763   2.152   2.757   5.632   6.690   8.554   5.653   4.657   5.278   5.260   9.585   11.75   10.96   10.48   11.46   9.017   2.715   6.436   8.131   8.190   12.59   11.51   12.28   9.515   9.075   9.964   9.097   9.394   8.983   8.465   9.082   11.70   13.52   11.84   4.064   5.945   14.88   14.88   15.10   11.81   17.56   16.52   14.91   10.58   9.221   14.05   13.88   12.90   10.68   17.75   15.69   12.72   16.67   4.851   19.25   19.79   20.36   16.88   15.15   15.82   15.98   14.04   13.55   20.10   15.92   13.45   10.92   11.44   14.60   11.07   12.87   11.12   14.25   13.26   11.77   7.438   8.743   12.01   11.20   8.674   10.04   15.44   15.06   19.40   19.65   18.86   21.84   20.97   14.24   13.76   17.53   14.11   
   14.0    1.829   2.233   2.861   5.844   6.942   8.877   5.867   4.832   5.478   5.458   9.947   12.19   11.38   10.87   11.89   9.357   2.817   6.678   8.438   8.500   13.06   11.94   12.74   9.875   9.418   10.34   9.441   9.749   9.322   8.785   9.425   12.14   14.03   12.28   4.218   6.169   15.44   15.45   15.67   12.25   18.22   17.15   15.47   10.98   9.569   14.58   14.41   13.39   11.08   18.42   16.28   13.20   17.30   5.034   19.98   20.54   21.13   17.52   15.73   16.42   16.58   14.57   14.06   20.86   16.52   13.96   11.33   11.87   15.15   11.49   13.36   11.54   14.79   13.76   12.21   7.719   9.073   12.46   11.62   9.002   10.42   16.02   15.63   20.14   20.39   19.57   22.66   21.76   14.78   14.28   18.19   14.64   
   15.0    1.893   2.311   2.961   6.049   7.186   9.189   6.072   5.002   5.670   5.650   10.30   12.62   11.78   11.26   12.31   9.686   2.916   6.913   8.734   8.798   13.52   12.36   13.19   10.22   9.748   10.70   9.772   10.09   9.649   9.093   9.756   12.57   14.52   12.71   4.366   6.386   15.98   15.99   16.22   12.68   18.86   17.75   16.01   11.37   9.904   15.09   14.91   13.86   11.47   19.07   16.86   13.66   17.91   5.211   20.68   21.26   21.87   18.14   16.28   17.00   17.16   15.08   14.56   21.60   17.10   14.45   11.73   12.29   15.68   11.89   13.83   11.94   15.31   14.24   12.64   7.990   9.391   12.90   12.03   9.318   10.79   16.58   16.18   20.84   21.10   20.26   23.46   22.53   15.30   14.78   18.83   15.15   
   16.0    1.955   2.387   3.058   6.248   7.422   9.490   6.272   5.166   5.856   5.835   10.63   13.03   12.16   11.62   12.71   10.00   3.012   7.140   9.020   9.087   13.97   12.77   13.62   10.56   10.07   11.05   10.09   10.42   9.966   9.391   10.08   12.98   14.99   13.13   4.509   6.595   16.50   16.51   16.76   13.10   19.48   18.33   16.54   11.74   10.23   15.59   15.40   14.32   11.84   19.70   17.41   14.11   18.50   5.381   21.35   21.96   22.59   18.73   16.81   17.55   17.72   15.57   15.03   22.30   17.67   14.92   12.11   12.69   16.19   12.28   14.28   12.33   15.81   14.71   13.05   8.252   9.699   13.33   12.42   9.623   11.14   17.12   16.71   21.53   21.80   20.92   24.23   23.27   15.80   15.27   19.44   15.65   
   17.0    2.016   2.460   3.153   6.440   7.650   9.782   6.465   5.325   6.036   6.015   10.96   13.43   12.54   11.98   13.11   10.31   3.104   7.359   9.298   9.366   14.40   13.16   14.04   10.88   10.38   11.39   10.40   10.74   10.27   9.680   10.39   13.38   15.46   13.54   4.647   6.798   17.01   17.02   17.27   13.50   20.08   18.90   17.05   12.10   10.54   16.07   15.87   14.76   12.21   20.30   17.94   14.54   19.07   5.547   22.01   22.64   23.28   19.31   17.33   18.09   18.27   16.05   15.50   22.99   18.21   15.38   12.48   13.08   16.69   12.66   14.72   12.71   16.29   15.16   13.45   8.506   9.998   13.74   12.81   9.920   11.49   17.65   17.22   22.19   22.47   21.57   24.97   23.98   16.29   15.74   20.04   16.13   
   18.0    2.074   2.532   3.244   6.627   7.872   10.07   6.652   5.479   6.211   6.189   11.28   13.82   12.90   12.33   13.49   10.61   3.195   7.573   9.568   9.638   14.81   13.54   14.45   11.20   10.68   11.72   10.70   11.05   10.57   9.961   10.69   13.77   15.90   13.93   4.782   6.995   17.50   17.51   17.77   13.89   20.66   19.44   17.54   12.45   10.85   16.53   16.33   15.18   12.56   20.89   18.46   14.96   19.62   5.708   22.65   23.29   23.96   19.87   17.83   18.62   18.80   16.52   15.95   23.66   18.74   15.83   12.85   13.46   17.18   13.03   15.15   13.08   16.77   15.60   13.84   8.752   10.29   14.13   13.18   10.21   11.82   18.16   17.72   22.83   23.12   22.19   25.70   24.68   16.76   16.19   20.62   16.60   
   20.0    2.186   2.669   3.419   6.985   8.298   10.61   7.012   5.776   6.547   6.524   11.89   14.57   13.60   13.00   14.22   11.18   3.367   7.982   10.09   10.16   15.61   14.27   15.23   11.80   11.26   12.36   11.28   11.65   11.14   10.50   11.27   14.51   16.76   14.68   5.041   7.374   18.45   18.46   18.73   14.64   21.78   20.50   18.49   13.13   11.44   17.43   17.22   16.00   13.24   22.02   19.46   15.77   20.68   6.017   23.88   24.55   25.26   20.94   18.80   19.63   19.82   17.41   16.81   24.94   19.75   16.68   13.54   14.19   18.11   13.73   15.97   13.79   17.67   16.45   14.59   9.226   10.84   14.90   13.89   10.76   12.46   19.15   18.68   24.07   24.37   23.39   27.09   26.01   17.67   17.07   21.74   17.50   
   22.0    2.319   2.831   3.627   7.409   8.801   11.25   7.437   6.126   6.944   6.920   12.61   15.46   14.42   13.79   15.08   11.86   3.572   8.466   10.70   10.78   16.56   15.14   16.15   12.52   11.94   13.11   11.97   12.36   11.82   11.14   11.95   15.39   17.78   15.57   5.347   7.821   19.57   19.58   19.87   15.53   23.10   21.74   19.61   13.92   12.13   18.48   18.26   16.98   14.05   23.36   20.64   16.73   21.94   6.382   25.32   26.04   26.79   22.21   19.94   20.82   21.02   18.46   17.83   26.45   20.95   17.70   14.36   15.05   19.20   14.56   16.94   14.63   18.75   17.45   15.48   9.785   11.50   15.80   14.73   11.41   13.21   20.31   19.81   25.53   25.85   24.81   28.73   27.59   18.74   18.10   23.06   18.56   
