# SRIM-2013 Electronic stopping power table for Z1=70
# Converted from a table provided by H.Hofsaess
# units of energy:         eV
# units of stopping power: eV A^2
#      \Z2 1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72      73      74      75      76      77      78      79      80      81      82      83      84      85      86      87      88      89      90      91      92      
# energy\  H       He      Li      Be      B       C       N       O       F       Ne      Na      Mg      Al      Si      P       S       Cl      Ar      K       Ca      Sc      Ti      V       Cr      Mn      Fe      Co      Ni      Cu      Zn      Ga      Ge      As      Se      Br      Kr      Rb      Sr      Y       Zr      Nb      Mo      Tc      Ru      Rh      Pd      Ag      Cd      In      Sn      Sb      Te      I       Xe      Cs      Ba      La      Ce      Pr      Nd      Pm      Sm      Eu      Gd      Tb      Dy      Ho      Er      Tm      Yb      Lu      Hf      Ta      W       Re      Os      Ir      Pt      Au      Hg      Tl      Pb      Bi      Po      At      Rn      Fr      Ra      Ac      Th      Pa      U       
   0.00    0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     
   10.0    1.380   1.686   2.160   4.412   5.241   6.714   4.429   3.648   4.135   4.121   7.509   9.203   8.588   8.209   8.979   7.064   2.127   5.042   6.370   6.416   9.862   9.014   9.617   7.454   7.110   7.806   7.127   7.359   7.037   6.631   7.115   9.165   10.59   9.273   3.184   4.657   11.65   11.66   11.83   9.249   13.75   12.95   11.68   8.291   7.223   11.01   10.88   10.11   8.364   13.91   12.29   9.963   13.06   3.800   15.08   15.51   15.95   13.23   11.86   12.40   12.52   11.00   10.62   15.75   12.47   10.54   8.552   8.961   11.44   8.673   10.09   8.709   11.16   10.39   9.217   5.827   6.849   9.410   8.773   6.795   7.869   12.11   11.80   15.20   15.39   14.77   17.11   16.43   11.16   10.78   13.73   11.05   
   11.0    1.447   1.768   2.265   4.627   5.497   7.042   4.645   3.826   4.337   4.322   7.875   9.652   9.007   8.609   9.417   7.409   2.231   5.288   6.681   6.730   10.34   9.454   10.09   7.818   7.457   8.187   7.474   7.718   7.381   6.955   7.462   9.613   11.10   9.725   3.339   4.884   12.22   12.23   12.41   9.701   14.43   13.58   12.25   8.696   7.576   11.54   11.41   10.60   8.772   14.59   12.89   10.45   13.70   3.986   15.82   16.26   16.73   13.87   12.44   13.00   13.13   11.53   11.13   16.52   13.08   11.05   8.969   9.398   11.99   9.096   10.58   9.134   11.71   10.90   9.667   6.111   7.183   9.869   9.201   7.127   8.253   12.71   12.37   15.94   16.14   15.50   17.94   17.23   11.70   11.31   14.40   11.59   
   12.0    1.512   1.846   2.366   4.833   5.741   7.355   4.851   3.996   4.530   4.514   8.226   10.08   9.408   8.992   9.836   7.738   2.330   5.523   6.978   7.029   10.80   9.875   10.54   8.166   7.788   8.551   7.807   8.062   7.709   7.264   7.794   10.04   11.60   10.16   3.488   5.102   12.77   12.77   12.96   10.13   15.07   14.18   12.79   9.083   7.913   12.06   11.91   11.07   9.162   15.24   13.47   10.91   14.31   4.163   16.52   16.99   17.47   14.49   13.00   13.58   13.71   12.04   11.63   17.25   13.67   11.54   9.368   9.816   12.53   9.501   11.05   9.540   12.23   11.38   10.10   6.383   7.503   10.31   9.610   7.444   8.620   13.27   12.92   16.65   16.86   16.18   18.74   18.00   12.22   11.81   15.04   12.11   
   13.0    1.573   1.922   2.462   5.030   5.975   7.655   5.049   4.159   4.715   4.698   8.561   10.49   9.792   9.359   10.24   8.054   2.425   5.748   7.262   7.316   11.24   10.28   10.97   8.499   8.106   8.900   8.126   8.391   8.024   7.561   8.112   10.45   12.07   10.57   3.630   5.310   13.29   13.29   13.49   10.55   15.68   14.76   13.31   9.454   8.236   12.55   12.40   11.53   9.537   15.86   14.02   11.36   14.89   4.333   17.19   17.68   18.19   15.08   13.53   14.13   14.27   12.54   12.10   17.96   14.22   12.01   9.750   10.22   13.04   9.889   11.50   9.930   12.73   11.85   10.51   6.644   7.809   10.73   10.00   7.748   8.972   13.81   13.45   17.33   17.55   16.85   19.51   18.73   12.72   12.29   15.66   12.60   
   14.0    1.633   1.994   2.555   5.220   6.201   7.944   5.240   4.316   4.893   4.875   8.885   10.89   10.16   9.713   10.62   8.358   2.516   5.965   7.537   7.592   11.67   10.67   11.38   8.820   8.412   9.236   8.432   8.707   8.327   7.846   8.419   10.84   12.53   10.97   3.767   5.510   13.79   13.80   14.00   10.94   16.27   15.32   13.82   9.810   8.547   13.02   12.87   11.96   9.897   16.46   14.54   11.79   15.46   4.496   17.84   18.35   18.87   15.65   14.04   14.67   14.81   13.01   12.56   18.64   14.76   12.47   10.12   10.60   13.53   10.26   11.93   10.30   13.21   12.29   10.91   6.894   8.104   11.13   10.38   8.040   9.311   14.33   13.96   17.99   18.21   17.48   20.24   19.44   13.20   12.75   16.25   13.08   
   15.0    1.690   2.064   2.645   5.403   6.419   8.223   5.424   4.468   5.064   5.047   9.197   11.27   10.52   10.05   11.00   8.651   2.605   6.175   7.801   7.858   12.08   11.04   11.78   9.130   8.707   9.560   8.728   9.013   8.619   8.122   8.714   11.23   12.97   11.36   3.899   5.704   14.27   14.28   14.49   11.33   16.85   15.85   14.30   10.15   8.847   13.48   13.32   12.38   10.24   17.03   15.06   12.20   16.00   4.654   18.47   18.99   19.54   16.20   14.53   15.18   15.33   13.47   13.00   19.29   15.28   12.91   10.47   10.97   14.01   10.62   12.35   10.67   13.67   12.72   11.29   7.136   8.388   11.52   10.74   8.323   9.638   14.84   14.45   18.62   18.85   18.09   20.95   20.12   13.67   13.20   16.82   13.53   
   16.0    1.745   2.132   2.732   5.581   6.629   8.493   5.602   4.614   5.231   5.212   9.498   11.64   10.86   10.38   11.36   8.935   2.690   6.377   8.057   8.116   12.47   11.40   12.17   9.429   8.993   9.873   9.015   9.309   8.902   8.388   9.000   11.59   13.39   11.73   4.027   5.891   14.74   14.75   14.97   11.70   17.40   16.37   14.77   10.49   9.137   13.92   13.76   12.79   10.58   17.59   15.55   12.60   16.52   4.807   19.07   19.62   20.18   16.73   15.01   15.68   15.83   13.91   13.43   19.92   15.78   13.33   10.82   11.33   14.47   10.97   12.76   11.02   14.12   13.14   11.66   7.370   8.663   11.90   11.10   8.596   9.954   15.32   14.92   19.23   19.47   18.69   21.64   20.78   14.11   13.64   17.37   13.98   
   17.0    1.799   2.198   2.816   5.752   6.833   8.754   5.774   4.756   5.392   5.373   9.790   12.00   11.20   10.70   11.71   9.210   2.773   6.573   8.305   8.366   12.86   11.75   12.54   9.719   9.270   10.18   9.292   9.595   9.176   8.646   9.277   11.95   13.81   12.09   4.151   6.072   15.19   15.20   15.43   12.06   17.93   16.88   15.23   10.81   9.418   14.35   14.18   13.18   10.91   18.13   16.03   12.99   17.03   4.955   19.66   20.22   20.80   17.25   15.47   16.16   16.32   14.34   13.84   20.54   16.26   13.74   11.15   11.68   14.91   11.31   13.15   11.36   14.55   13.55   12.02   7.597   8.930   12.27   11.44   8.860   10.26   15.80   15.38   19.82   20.07   19.26   22.31   21.42   14.55   14.05   17.90   14.41   
   18.0    1.851   2.261   2.898   5.919   7.031   9.008   5.942   4.894   5.548   5.528   10.07   12.35   11.52   11.01   12.05   9.477   2.853   6.764   8.546   8.608   13.23   12.09   12.90   10.00   9.538   10.47   9.561   9.873   9.442   8.897   9.546   12.30   14.21   12.44   4.272   6.248   15.64   15.64   15.87   12.41   18.45   17.37   15.67   11.12   9.691   14.77   14.59   13.56   11.22   18.66   16.49   13.37   17.53   5.098   20.23   20.81   21.40   17.75   15.92   16.63   16.79   14.75   14.24   21.13   16.74   14.14   11.47   12.02   15.34   11.64   13.53   11.68   14.98   13.94   12.37   7.818   9.189   12.62   11.77   9.117   10.56   16.25   15.83   20.39   20.65   19.82   22.95   22.04   14.97   14.46   18.42   14.83   
