# SRIM-2013 Electronic stopping power table for Z1=22
# Converted from a table provided by H.Hofsaess
# units of energy:         eV
# units of stopping power: eV A^2
#      \Z2 1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72      73      74      75      76      77      78      79      80      81      82      83      84      85      86      87      88      89      90      91      92      
# energy\  H       He      Li      Be      B       C       N       O       F       Ne      Na      Mg      Al      Si      P       S       Cl      Ar      K       Ca      Sc      Ti      V       Cr      Mn      Fe      Co      Ni      Cu      Zn      Ga      Ge      As      Se      Br      Kr      Rb      Sr      Y       Zr      Nb      Mo      Tc      Ru      Rh      Pd      Ag      Cd      In      Sn      Sb      Te      I       Xe      Cs      Ba      La      Ce      Pr      Nd      Pm      Sm      Eu      Gd      Tb      Dy      Ho      Er      Tm      Yb      Lu      Hf      Ta      W       Re      Os      Ir      Pt      Au      Hg      Tl      Pb      Bi      Po      At      Rn      Fr      Ra      Ac      Th      Pa      U       
   0.00    0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     
   10.0    0.793   0.966   1.238   2.529   3.005   3.849   2.538   2.090   2.371   2.362   4.305   5.276   4.924   4.704   5.145   4.050   1.219   2.890   3.652   3.679   5.654   5.165   5.514   4.274   4.074   4.475   4.086   4.219   4.035   3.802   4.079   5.255   6.070   5.316   1.825   2.670   6.682   6.685   6.784   5.303   7.882   7.422   6.695   4.754   4.141   6.310   6.235   5.796   4.795   7.974   7.048   5.712   7.489   2.179   8.646   8.891   9.145   7.583   6.816   7.107   7.176   6.304   6.086   9.030   7.152   6.042   4.903   5.137   6.557   4.973   5.782   4.993   6.400   5.956   5.285   3.341   3.927   5.395   5.030   3.896   4.512   6.946   6.764   8.715   8.824   8.471   9.808   9.419   6.398   6.180   7.872   6.336   
   11.0    0.831   1.014   1.298   2.653   3.151   4.037   2.662   2.192   2.487   2.478   4.515   5.534   5.164   4.933   5.396   4.248   1.279   3.032   3.830   3.858   5.930   5.418   5.783   4.482   4.273   4.694   4.285   4.425   4.232   3.988   4.278   5.511   6.367   5.576   1.914   2.800   7.008   7.012   7.115   5.562   8.266   7.784   7.022   4.986   4.344   6.618   6.539   6.078   5.030   8.363   7.392   5.991   7.855   2.285   9.068   9.325   9.592   7.953   7.149   7.454   7.526   6.612   6.383   9.471   7.501   6.336   5.142   5.388   6.877   5.215   6.064   5.237   6.712   6.247   5.543   3.504   4.118   5.658   5.275   4.086   4.732   7.285   7.094   9.141   9.255   8.884   10.29   9.879   6.710   6.482   8.257   6.645   
   12.0    0.868   1.059   1.356   2.771   3.292   4.217   2.780   2.290   2.597   2.588   4.716   5.780   5.394   5.153   5.636   4.436   1.336   3.166   4.000   4.030   6.194   5.658   6.040   4.682   4.463   4.902   4.476   4.622   4.420   4.165   4.469   5.756   6.650   5.824   2.000   2.925   7.319   7.323   7.431   5.809   8.634   8.130   7.334   5.207   4.537   6.912   6.830   6.349   5.253   8.735   7.720   6.257   8.204   2.387   9.471   9.739   10.02   8.307   7.467   7.785   7.861   6.906   6.667   9.892   7.835   6.618   5.371   5.628   7.182   5.447   6.334   5.470   7.011   6.525   5.789   3.660   4.302   5.910   5.510   4.268   4.942   7.609   7.409   9.547   9.666   9.279   10.74   10.32   7.008   6.770   8.624   6.940   
   13.0    0.904   1.102   1.411   2.884   3.426   4.389   2.893   2.383   2.703   2.694   4.909   6.016   5.614   5.363   5.866   4.618   1.390   3.296   4.164   4.194   6.447   5.890   6.287   4.873   4.645   5.103   4.659   4.811   4.600   4.335   4.651   5.991   6.921   6.062   2.081   3.044   7.618   7.622   7.735   6.046   8.987   8.462   7.633   5.420   4.722   7.195   7.109   6.608   5.468   9.091   8.036   6.513   8.539   2.484   9.858   10.14   10.43   8.646   7.772   8.103   8.182   7.188   6.939   10.30   8.155   6.888   5.590   5.858   7.476   5.670   6.593   5.693   7.297   6.791   6.025   3.809   4.477   6.151   5.735   4.442   5.144   7.919   7.712   9.937   10.06   9.658   11.18   10.74   7.295   7.047   8.976   7.224   
   14.0    0.938   1.143   1.464   2.993   3.555   4.555   3.003   2.473   2.805   2.795   5.094   6.243   5.826   5.566   6.088   4.792   1.443   3.420   4.321   4.353   6.690   6.112   6.524   5.057   4.820   5.295   4.835   4.992   4.774   4.499   4.827   6.218   7.183   6.291   2.160   3.159   7.906   7.910   8.027   6.274   9.326   8.782   7.922   5.625   4.900   7.466   7.377   6.857   5.674   9.435   8.339   6.758   8.861   2.578   10.23   10.52   10.82   8.973   8.065   8.409   8.491   7.459   7.201   10.68   8.462   7.149   5.801   6.079   7.758   5.884   6.842   5.908   7.572   7.048   6.253   3.953   4.646   6.383   5.951   4.610   5.338   8.218   8.003   10.31   10.44   10.02   11.61   11.14   7.570   7.313   9.315   7.496   
   15.0    0.971   1.184   1.516   3.098   3.680   4.715   3.108   2.560   2.904   2.893   5.273   6.462   6.030   5.761   6.301   4.960   1.493   3.540   4.473   4.505   6.925   6.326   6.753   5.234   4.990   5.481   5.004   5.167   4.942   4.657   4.996   6.436   7.435   6.511   2.236   3.270   8.183   8.188   8.309   6.495   9.653   9.090   8.200   5.822   5.072   7.728   7.636   7.098   5.873   9.766   8.632   6.996   9.172   2.668   10.59   10.89   11.20   9.287   8.348   8.704   8.789   7.721   7.454   11.06   8.759   7.399   6.005   6.292   8.030   6.090   7.082   6.115   7.838   7.295   6.472   4.092   4.809   6.607   6.160   4.772   5.526   8.507   8.284   10.67   10.81   10.37   12.01   11.54   7.836   7.569   9.642   7.760   
   16.0    1.003   1.222   1.565   3.200   3.801   4.869   3.210   2.644   2.999   2.988   5.446   6.674   6.228   5.950   6.508   5.123   1.542   3.656   4.619   4.653   7.152   6.534   6.975   5.406   5.153   5.661   5.168   5.337   5.104   4.809   5.160   6.647   7.679   6.725   2.309   3.377   8.452   8.456   8.581   6.708   9.970   9.388   8.469   6.013   5.238   7.982   7.887   7.331   6.066   10.09   8.915   7.225   9.473   2.756   10.94   11.25   11.57   9.592   8.622   8.990   9.077   7.974   7.699   11.42   9.047   7.642   6.202   6.498   8.293   6.290   7.314   6.316   8.095   7.534   6.685   4.226   4.967   6.824   6.362   4.928   5.707   8.786   8.556   11.02   11.16   10.71   12.41   11.91   8.093   7.817   9.958   8.014   
   17.0    1.034   1.260   1.614   3.298   3.918   5.019   3.309   2.726   3.091   3.080   5.613   6.880   6.420   6.133   6.708   5.280   1.590   3.769   4.762   4.796   7.372   6.735   7.189   5.572   5.312   5.835   5.327   5.501   5.261   4.957   5.319   6.852   7.915   6.932   2.380   3.481   8.712   8.717   8.845   6.914   10.28   9.677   8.729   6.198   5.400   8.227   8.130   7.557   6.252   10.40   9.189   7.447   9.765   2.841   11.27   11.59   11.92   9.887   8.887   9.266   9.356   8.219   7.935   11.77   9.325   7.877   6.393   6.698   8.549   6.483   7.539   6.510   8.344   7.766   6.890   4.356   5.120   7.034   6.558   5.080   5.882   9.056   8.819   11.36   11.51   11.04   12.79   12.28   8.342   8.058   10.26   8.261   
   18.0    1.064   1.297   1.660   3.394   4.031   5.165   3.405   2.805   3.181   3.170   5.776   7.079   6.606   6.311   6.903   5.434   1.636   3.878   4.900   4.936   7.586   6.930   7.398   5.734   5.466   6.004   5.482   5.661   5.413   5.101   5.473   7.050   8.144   7.133   2.449   3.582   8.964   8.969   9.102   7.115   10.57   9.958   8.982   6.378   5.556   8.466   8.365   7.776   6.434   10.70   9.456   7.663   10.05   2.923   11.60   11.93   12.27   10.17   9.145   9.535   9.627   8.458   8.166   12.11   9.596   8.106   6.578   6.893   8.797   6.671   7.758   6.699   8.586   7.991   7.090   4.482   5.268   7.238   6.748   5.227   6.053   9.319   9.075   11.69   11.84   11.36   13.16   12.64   8.583   8.292   10.56   8.500   
